Node Binding: Process 6 [(p,q)=(2,1)] GPU: 6, CPU Cores: 10 - {41-59}
Node Binding: Process 5 [(p,q)=(1,1)] GPU: 5, CPU Cores: 10 - {21-39}
Node Binding: Process 1 [(p,q)=(1,0)] GPU: 1, CPU Cores: 10 - {20-38}
Node Binding: Process 2 [(p,q)=(2,0)] GPU: 2, CPU Cores: 10 - {40-58}
Node Binding: Process 0 [(p,q)=(0,0)] GPU: 0, CPU Cores: 10 - {0-18}
Node Binding: Process 3 [(p,q)=(3,0)] GPU: 3, CPU Cores: 10 - {60-78}
Node Binding: Process 4 [(p,q)=(0,1)] GPU: 4, CPU Cores: 10 - {1-19}
Node Binding: Process 7 [(p,q)=(3,1)] GPU: 7, CPU Cores: 10 - {61-79}
Local matrix size       = 184.844 GiBs
Total device memory use = 189.112 GiBs
--------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |            |            |            |           |              |             |               
 76.4% | 000340480 |    0.0730840  | 4.694e+04| 5.887e+04|          |  3.306e-02 |  4.910e-03 |  3.820e-03 | 6.244e-03 |   2.760e-02  |  1.941e+05  |    4.165e+05   
 76.6% | 000341120 |    0.0387048  |          | 5.886e+04|          |            |            |  1.134e-02 | 6.996e-03 |   2.007e-02  |  3.621e+05  |    4.165e+05   
 76.7% | 000341760 |    0.0729761  | 4.564e+04| 5.891e+04|          |  3.317e-02 |  8.982e-03 |  3.738e-03 | 7.469e-03 |   2.624e-02  |  1.897e+05  |    4.164e+05   
 76.9% | 000342400 |    0.0390621  |          | 5.886e+04|          |            |            |  1.118e-02 | 8.058e-03 |   1.956e-02  |  3.501e+05  |    4.164e+05   
 77.0% | 000343040 |    0.0714017  | 4.594e+04| 5.892e+04|          |  3.259e-02 |  5.017e-03 |  3.737e-03 | 6.554e-03 |   2.616e-02  |  1.892e+05  |    4.162e+05   
 77.2% | 000343680 |    0.0372734  |          | 5.889e+04|          |            |            |  1.209e-02 | 6.969e-03 |   1.792e-02  |  3.578e+05  |    4.162e+05   
 77.3% | 000344320 |    0.0711793  | 4.680e+04| 5.889e+04|          |  3.276e-02 |  8.833e-03 |  3.641e-03 | 7.547e-03 |   2.491e-02  |  1.850e+05  |    4.161e+05   
 77.4% | 000344960 |    0.0365967  |          | 5.885e+04|          |            |            |  1.155e-02 | 7.061e-03 |   1.772e-02  |  3.554e+05  |    4.161e+05   
 77.6% | 000345600 |    0.0693163  | 4.694e+04| 5.885e+04|          |  3.223e-02 |  4.974e-03 |  3.640e-03 | 6.232e-03 |   2.485e-02  |  1.853e+05  |    4.160e+05   
 77.7% | 000346240 |    0.0352225  |          | 5.889e+04|          |            |            |  1.316e-02 | 6.374e-03 |   1.540e-02  |  3.599e+05  |    4.160e+05   
 77.9% | 000346880 |    0.0691046  | 4.575e+04| 5.863e+04|          |  3.242e-02 |  8.422e-03 |  3.556e-03 | 7.090e-03 |   2.368e-02  |  1.811e+05  |    4.158e+05   
 78.0% | 000347520 |    0.0356526  |          | 5.871e+04|          |            |            |  1.259e-02 | 7.353e-03 |   1.543e-02  |  3.465e+05  |    4.158e+05   
 78.2% | 000348160 |    0.0676312  | 4.564e+04| 5.845e+04|          |  3.206e-02 |  5.051e-03 |  3.559e-03 | 6.119e-03 |   2.355e-02  |  1.803e+05  |    4.157e+05   
 78.3% | 000348800 |    0.0340592  |          | 5.890e+04|          |            |            |  1.403e-02 | 6.855e-03 |   1.289e-02  |  3.533e+05  |    4.157e+05   
 78.4% | 000349440 |    0.0678369  | 4.470e+04| 5.853e+04|          |  3.224e-02 |  8.484e-03 |  3.470e-03 | 7.579e-03 |   2.223e-02  |  1.751e+05  |    4.156e+05   
 78.6% | 000350080 |    0.0335097  |          | 5.869e+04|          |            |            |  1.331e-02 | 6.857e-03 |   1.307e-02  |  3.497e+05  |    4.156e+05   
 78.7% | 000350720 |    0.0658191  | 4.425e+04| 5.815e+04|          |  3.193e-02 |  4.976e-03 |  3.472e-03 | 5.797e-03 |   2.226e-02  |  1.757e+05  |    4.155e+05   
 78.9% | 000351360 |    0.0320389  |          | 5.873e+04|          |            |            |  1.494e-02 | 6.145e-03 |   1.066e-02  |  3.560e+05  |    4.154e+05   
 79.0% | 000352000 |    0.0658968  | 5.416e+04| 5.782e+04|          |  3.213e-02 |  8.339e-03 |  3.381e-03 | 6.877e-03 |   2.128e-02  |  1.708e+05  |    4.153e+05   
 79.2% | 000352640 |    0.0319000  |          | 5.869e+04|          |            |            |  1.484e-02 | 6.507e-03 |   1.027e-02  |  3.479e+05  |    4.153e+05   
 79.3% | 000353280 |    0.0647142  | 5.425e+04| 5.815e+04|          |  3.183e-02 |  4.884e-03 |  3.370e-03 | 6.186e-03 |   2.108e-02  |  1.692e+05  |    4.152e+05   
 79.5% | 000353920 |    0.0307371  |          | 5.869e+04|          |            |            |  1.578e-02 | 6.119e-03 |   8.538e-03  |  3.512e+05  |    4.152e+05   
 79.6% | 000354560 |    0.0643315  | 5.278e+04| 5.770e+04|          |  3.198e-02 |  8.251e-03 |  3.291e-03 | 6.704e-03 |   2.010e-02  |  1.655e+05  |    4.151e+05   
 79.7% | 000355200 |    0.0302247  |          | 5.847e+04|          |            |            |  1.533e-02 | 6.075e-03 |   8.546e-03  |  3.473e+05  |    4.151e+05   
 79.9% | 000355840 |    0.0624703  | 5.281e+04| 5.808e+04|          |  3.174e-02 |  4.898e-03 |  3.283e-03 | 5.284e-03 |   1.990e-02  |  1.657e+05  |    4.149e+05   
 80.0% | 000356480 |    0.0294218  |          | 5.869e+04|          |            |            |  1.681e-02 | 6.123e-03 |   6.181e-03  |  3.468e+05  |    4.149e+05   
 80.2% | 000357120 |    0.0625157  | 5.149e+04| 5.769e+04|          |  3.183e-02 |  8.159e-03 |  3.190e-03 | 6.372e-03 |   1.889e-02  |  1.609e+05  |    4.148e+05   
 80.3% | 000357760 |    0.0291125  |          | 5.867e+04|          |            |            |  1.637e-02 | 6.362e-03 |   6.102e-03  |  3.405e+05  |    4.148e+05   
 80.5% | 000358400 |    0.0608696  | 5.161e+04| 5.814e+04|          |  3.130e-02 |  5.087e-03 |  3.191e-03 | 5.490e-03 |   1.862e-02  |  1.605e+05  |    4.147e+05   
 80.6% | 000359040 |    0.0279569  |          | 5.859e+04|          |            |            |  1.742e-02 | 5.803e-03 |   4.438e-03  |  3.443e+05  |    4.147e+05   
 80.7% | 000359680 |    0.0606513  | 5.000e+04| 5.759e+04|          |  3.129e-02 |  7.982e-03 |  3.114e-03 | 6.234e-03 |   1.779e-02  |  1.564e+05  |    4.146e+05   
 80.9% | 000360320 |    0.0282868  |          | 5.858e+04|          |            |            |  1.728e-02 | 6.786e-03 |   3.953e-03  |  3.303e+05  |    4.145e+05   
 81.0% | 000360960 |    0.0591020  | 5.056e+04| 5.853e+04|          |  3.107e-02 |  4.784e-03 |  3.106e-03 | 5.345e-03 |   1.732e-02  |  1.557e+05  |    4.144e+05   
 81.2% | 000361600 |    0.0265126  |          | 5.864e+04|          |            |            |  1.852e-02 | 5.654e-03 |   2.043e-03  |  3.420e+05  |    4.144e+05   
 81.3% | 000362240 |    0.0592797  | 4.790e+04| 5.802e+04|          |  3.125e-02 |  8.192e-03 |  2.977e-03 | 6.310e-03 |   1.649e-02  |  1.506e+05  |    4.143e+05   
 81.5% | 000362880 |    0.0262170  |          | 5.859e+04|          |            |            |  1.842e-02 | 5.895e-03 |   1.634e-03  |  3.354e+05  |    4.143e+05   
 81.6% | 000363520 |    0.0577712  | 4.826e+04| 5.813e+04|          |  3.104e-02 |  4.730e-03 |  2.976e-03 | 5.099e-03 |   1.640e-02  |  1.499e+05  |    4.142e+05   
 81.8% | 000364160 |    0.0253753  |          | 5.844e+04|          |            |            |  1.927e-02 | 5.526e-03 |   3.055e-04  |  3.359e+05  |    4.142e+05   
 81.9% | 000364800 |    0.0577217  | 4.718e+04| 5.791e+04|          |  3.125e-02 |  8.115e-03 |  2.933e-03 | 5.868e-03 |   1.544e-02  |  1.453e+05  |    4.141e+05   
 82.0% | 000365440 |    0.0253236  |          | 5.851e+04|          |            |            |  1.926e-02 | 5.493e-03 |   3.054e-04  |  3.261e+05  |    4.141e+05   
 82.2% | 000366080 |    0.0564149  | 4.705e+04| 5.784e+04|          |  3.080e-02 |  4.847e-03 |  2.929e-03 | 5.058e-03 |   1.538e-02  |  1.441e+05  |    4.139e+05   
 82.3% | 000366720 |    0.0256568  |          | 5.863e+04|          |            |            |  2.002e-02 | 5.028e-03 |   3.170e-04  |  3.117e+05  |    4.139e+05   
 82.5% | 000367360 |    0.0562223  | 4.521e+04| 5.819e+04|          |  3.088e-02 |  7.962e-03 |  2.836e-03 | 5.922e-03 |   1.436e-02  |  1.399e+05  |    4.138e+05   
 82.6% | 000368000 |    0.0248691  |          | 5.839e+04|          |            |            |  1.950e-02 | 4.810e-03 |   2.983e-04  |  3.112e+05  |    4.138e+05   
 82.8% | 000368640 |    0.0546946  | 4.570e+04| 5.771e+04|          |  3.045e-02 |  4.823e-03 |  2.805e-03 | 4.785e-03 |   1.442e-02  |  1.392e+05  |    4.137e+05   
 82.9% | 000369280 |    0.0259686  |          | 5.846e+04|          |            |            |  2.066e-02 | 4.769e-03 |   2.585e-04  |  2.883e+05  |    4.137e+05   
 83.0% | 000369920 |    0.0546855  | 4.430e+04| 5.795e+04|          |  3.076e-02 |  7.885e-03 |  2.731e-03 | 5.570e-03 |   1.341e-02  |  1.346e+05  |    4.136e+05   
 83.2% | 000370560 |    0.0255067  |          | 5.817e+04|          |            |            |  2.021e-02 | 4.739e-03 |   2.827e-04  |  2.838e+05  |    4.135e+05   
 83.3% | 000371200 |    0.0533624  | 4.410e+04| 5.788e+04|          |  3.046e-02 |  4.836e-03 |  2.740e-03 | 4.541e-03 |   1.339e-02  |  1.333e+05  |    4.134e+05   
 83.5% | 000371840 |    0.0262212  |          | 5.852e+04|          |            |            |  2.122e-02 | 4.499e-03 |   2.116e-04  |  2.667e+05  |    4.134e+05   
 83.6% | 000372480 |    0.0534956  | 4.246e+04| 5.786e+04|          |  3.071e-02 |  7.953e-03 |  2.556e-03 | 5.522e-03 |   1.249e-02  |  1.285e+05  |    4.133e+05   
 83.8% | 000373120 |    0.0257666  |          | 5.822e+04|          |            |            |  2.083e-02 | 4.447e-03 |   2.093e-04  |  2.621e+05  |    4.133e+05   
 83.9% | 000373760 |    0.0525935  | 4.283e+04| 5.797e+04|          |  3.054e-02 |  4.859e-03 |  2.556e-03 | 4.854e-03 |   1.241e-02  |  1.262e+05  |    4.132e+05   
 84.1% | 000374400 |    0.0270026  |          | 5.845e+04|          |            |            |  2.184e-02 | 4.628e-03 |   2.107e-04  |  2.414e+05  |    4.131e+05   
 84.2% | 000375040 |    0.0522578  | 4.096e+04| 5.720e+04|          |  3.073e-02 |  7.793e-03 |  2.479e-03 | 5.101e-03 |   1.172e-02  |  1.225e+05  |    4.130e+05   
 84.3% | 000375680 |    0.0266900  |          | 5.819e+04|          |            |            |  2.186e-02 | 4.318e-03 |   2.283e-04  |  2.355e+05  |    4.130e+05   
 84.5% | 000376320 |    0.0511620  | 4.146e+04| 5.726e+04|          |  3.056e-02 |  4.871e-03 |  2.441e-03 | 4.223e-03 |   1.171e-02  |  1.206e+05  |    4.129e+05   
 84.6% | 000376960 |    0.0270827  |          | 5.826e+04|          |            |            |  2.247e-02 | 4.085e-03 |   2.293e-04  |  2.237e+05  |    4.129e+05   
 84.8% | 000377600 |    0.0511443  | 3.992e+04| 5.741e+04|          |  3.067e-02 |  7.903e-03 |  2.363e-03 | 5.071e-03 |   1.083e-02  |  1.163e+05  |    4.127e+05   
 84.9% | 000378240 |    0.0269410  |          | 5.821e+04|          |            |            |  2.234e-02 | 4.119e-03 |   1.968e-04  |  2.166e+05  |    4.127e+05   
 85.1% | 000378880 |    0.0497335  | 4.040e+04| 5.741e+04|          |  3.031e-02 |  4.873e-03 |  2.366e-03 | 4.107e-03 |   1.072e-02  |  1.151e+05  |    4.126e+05   
 85.2% | 000379520 |    0.0277964  |          | 5.801e+04|          |            |            |  2.315e-02 | 4.122e-03 |   2.244e-04  |  2.021e+05  |    4.126e+05   
 85.3% | 000380160 |    0.0496043  | 3.580e+04| 5.763e+04|          |  3.048e-02 |  7.944e-03 |  2.265e-03 | 4.723e-03 |   9.897e-03  |  1.110e+05  |    4.125e+05   
 85.5% | 000380800 |    0.0272692  |          | 5.795e+04|          |            |            |  2.295e-02 | 3.847e-03 |   1.921e-04  |  1.981e+05  |    4.124e+05   
 85.6% | 000381440 |    0.0482345  | 3.573e+04| 5.726e+04|          |  2.979e-02 |  4.869e-03 |  2.263e-03 | 4.044e-03 |   9.858e-03  |  1.098e+05  |    4.123e+05   
 85.8% | 000382080 |    0.0279167  |          | 5.774e+04|          |            |            |  2.355e-02 | 3.864e-03 |   2.056e-04  |  1.859e+05  |    4.123e+05   
 85.9% | 000382720 |    0.0486411  | 4.827e+04| 5.671e+04|          |  3.011e-02 |  7.927e-03 |  2.196e-03 | 5.045e-03 |   9.164e-03  |  1.046e+05  |    4.122e+05   
 86.1% | 000383360 |    0.0274641  |          | 5.761e+04|          |            |            |  2.324e-02 | 3.748e-03 |   1.860e-04  |  1.815e+05  |    4.121e+05   
 86.2% | 000384000 |    0.0467908  | 4.845e+04| 5.756e+04|          |  2.942e-02 |  4.866e-03 |  2.187e-03 | 4.084e-03 |   8.931e-03  |  1.043e+05  |    4.120e+05   
 86.4% | 000384640 |    0.0281113  |          | 5.759e+04|          |            |            |  2.394e-02 | 3.673e-03 |   2.084e-04  |  1.701e+05  |    4.120e+05   
 86.5% | 000385280 |    0.0470387  | 4.659e+04| 5.726e+04|          |  2.957e-02 |  7.467e-03 |  2.103e-03 | 4.919e-03 |   8.297e-03  |  9.954e+04  |    4.119e+05   
 86.6% | 000385920 |    0.0278406  |          | 5.760e+04|          |            |            |  2.369e-02 | 3.668e-03 |   1.952e-04  |  1.646e+05  |    4.118e+05   
 86.8% | 000386560 |    0.0454713  | 4.728e+04| 5.670e+04|          |  2.909e-02 |  4.864e-03 |  2.094e-03 | 3.774e-03 |   8.358e-03  |  9.865e+04  |    4.117e+05   
 86.9% | 000387200 |    0.0281570  |          | 5.773e+04|          |            |            |  2.420e-02 | 3.455e-03 |   1.856e-04  |  1.559e+05  |    4.117e+05   
 87.1% | 000387840 |    0.0453658  | 4.582e+04| 5.684e+04|          |  2.926e-02 |  7.444e-03 |  2.012e-03 | 4.390e-03 |   7.597e-03  |  9.465e+04  |    4.116e+05   
 87.2% | 000388480 |    0.0279216  |          | 5.796e+04|          |            |            |  2.402e-02 | 3.436e-03 |   1.852e-04  |  1.504e+05  |    4.115e+05   
 87.4% | 000389120 |    0.0439095  | 4.600e+04| 5.723e+04|          |  2.870e-02 |  4.897e-03 |  2.018e-03 | 3.565e-03 |   7.523e-03  |  9.352e+04  |    4.114e+05   
 87.5% | 000389760 |    0.0283256  |          | 5.771e+04|          |            |            |  2.453e-02 | 3.304e-03 |   1.932e-04  |  1.417e+05  |    4.114e+05   
 87.6% | 000390400 |    0.0440614  | 4.586e+04| 5.714e+04|          |  2.896e-02 |  7.465e-03 |  1.925e-03 | 4.257e-03 |   6.803e-03  |  8.903e+04  |    4.113e+05   
 87.8% | 000391040 |    0.0280352  |          | 5.770e+04|          |            |            |  2.420e-02 | 3.360e-03 |   1.879e-04  |  1.367e+05  |    4.112e+05   
 87.9% | 000391680 |    0.0424724  | 4.572e+04| 5.707e+04|          |  2.810e-02 |  5.013e-03 |  1.929e-03 | 3.535e-03 |   6.810e-03  |  8.814e+04  |    4.111e+05   
 88.1% | 000392320 |    0.0283976  |          | 5.772e+04|          |            |            |  2.447e-02 | 3.492e-03 |   1.599e-04  |  1.287e+05  |    4.111e+05   
 88.2% | 000392960 |    0.0423324  | 4.374e+04| 5.697e+04|          |  2.820e-02 |  7.181e-03 |  1.835e-03 | 4.073e-03 |   6.122e-03  |  8.430e+04  |    4.110e+05   
 88.4% | 000393600 |    0.0276838  |          | 5.717e+04|          |            |            |  2.415e-02 | 3.097e-03 |   1.699e-04  |  1.258e+05  |    4.109e+05   
 88.5% | 000394240 |    0.0401183  | 4.395e+04| 5.725e+04|          |  2.691e-02 |  4.930e-03 |  1.835e-03 | 3.186e-03 |   6.071e-03  |  8.469e+04  |    4.108e+05   
 88.6% | 000394880 |    0.0281334  |          | 5.733e+04|          |            |            |  2.444e-02 | 3.240e-03 |   1.552e-04  |  1.178e+05  |    4.108e+05   
 88.8% | 000395520 |    0.0402546  | 4.205e+04| 5.721e+04|          |  2.724e-02 |  6.494e-03 |  1.764e-03 | 3.710e-03 |   5.432e-03  |  8.026e+04  |    4.107e+05   
 88.9% | 000396160 |    0.0277498  |          | 5.746e+04|          |            |            |  2.417e-02 | 3.134e-03 |   1.535e-04  |  1.135e+05  |    4.106e+05   
 89.1% | 000396800 |    0.0388926  | 4.244e+04| 5.689e+04|          |  2.664e-02 |  4.925e-03 |  1.748e-03 | 3.196e-03 |   5.194e-03  |  7.889e+04  |    4.105e+05   
 89.2% | 000397440 |    0.0284128  |          | 5.752e+04|          |            |            |  2.481e-02 | 3.141e-03 |   1.487e-04  |  1.052e+05  |    4.105e+05   
 89.4% | 000398080 |    0.0385154  | 4.182e+04| 5.769e+04|          |  2.674e-02 |  7.128e-03 |  1.657e-03 | 3.483e-03 |   4.528e-03  |  7.555e+04  |    4.104e+05   
 89.5% | 000398720 |    0.0276890  |          | 5.780e+04|          |            |            |  2.441e-02 | 2.871e-03 |   1.497e-04  |  1.023e+05  |    4.103e+05   
 89.7% | 000399360 |    0.0369166  | 4.179e+04| 5.743e+04|          |  2.551e-02 |  4.976e-03 |  1.656e-03 | 3.092e-03 |   4.557e-03  |  7.465e+04  |    4.102e+05   
 89.8% | 000400000 |    0.0275822  |          | 5.745e+04|          |            |            |  2.429e-02 | 2.842e-03 |   1.607e-04  |  9.718e+04  |    4.102e+05   
 89.9% | 000400640 |    0.0373440  | 3.912e+04| 5.796e+04|          |  2.598e-02 |  6.405e-03 |  1.577e-03 | 3.736e-03 |   3.965e-03  |  6.978e+04  |    4.101e+05   
 90.1% | 000401280 |    0.0275978  |          | 5.782e+04|          |            |            |  2.436e-02 | 2.814e-03 |   1.605e-04  |  9.176e+04  |    4.100e+05   
 90.2% | 000401920 |    0.0358194  | 3.907e+04| 5.745e+04|          |  2.552e-02 |  5.033e-03 |  1.574e-03 | 2.645e-03 |   3.885e-03  |  6.868e+04  |    4.099e+05   
 90.4% | 000402560 |    0.0282301  |          | 5.773e+04|          |            |            |  2.494e-02 | 2.873e-03 |   1.369e-04  |  8.462e+04  |    4.099e+05   
 90.5% | 000403200 |    0.0359937  | 3.712e+04| 5.688e+04|          |  2.586e-02 |  6.517e-03 |  1.485e-03 | 3.046e-03 |   3.505e-03  |  6.442e+04  |    4.098e+05   
 90.7% | 000403840 |    0.0276427  |          | 5.753e+04|          |            |            |  2.459e-02 | 2.649e-03 |   1.374e-04  |  8.137e+04  |    4.097e+05   
 90.8% | 000404480 |    0.0350620  | 3.728e+04| 5.688e+04|          |  2.537e-02 |  4.842e-03 |  1.484e-03 | 2.633e-03 |   3.477e-03  |  6.221e+04  |    4.096e+05   
 90.9% | 000405120 |    0.0282411  |          | 5.774e+04|          |            |            |  2.528e-02 | 2.519e-03 |   1.344e-04  |  7.486e+04  |    4.096e+05   
 91.1% | 000405760 |    0.0353910  | 3.466e+04| 5.657e+04|          |  2.598e-02 |  6.409e-03 |  1.407e-03 | 2.933e-03 |   2.995e-03  |  5.787e+04  |    4.095e+05   
 91.2% | 000406400 |    0.0280718  |          | 5.716e+04|          |            |            |  2.513e-02 | 2.548e-03 |   1.217e-04  |  7.064e+04  |    4.094e+05   
 91.4% | 000407040 |    0.0343675  | 3.517e+04| 5.649e+04|          |  2.547e-02 |  4.902e-03 |  1.414e-03 | 2.409e-03 |   2.984e-03  |  5.584e+04  |    4.093e+05   
 91.5% | 000407680 |    0.0285992  |          | 5.776e+04|          |            |            |  2.577e-02 | 2.435e-03 |   1.236e-04  |  6.490e+04  |    4.093e+05   
 91.7% | 000408320 |    0.0345088  | 3.231e+04| 5.651e+04|          |  2.593e-02 |  6.467e-03 |  1.316e-03 | 2.647e-03 |   2.541e-03  |  5.199e+04  |    4.092e+05   
 91.8% | 000408960 |    0.0282237  |          | 5.711e+04|          |            |            |  2.555e-02 | 2.272e-03 |   1.282e-04  |  6.142e+04  |    4.091e+05   
 92.0% | 000409600 |    0.0335609  | 3.261e+04| 5.654e+04|          |  2.541e-02 |  4.919e-03 |  1.314e-03 | 2.219e-03 |   2.529e-03  |  4.987e+04  |    4.090e+05   
 92.1% | 000410240 |    0.0289208  |          | 5.623e+04|          |            |            |  2.607e-02 | 2.443e-03 |   1.198e-04  |  5.584e+04  |    4.090e+05   
 92.2% | 000410880 |    0.0338170  | 3.022e+04| 5.675e+04|          |  2.587e-02 |  6.331e-03 |  1.221e-03 | 2.586e-03 |   2.068e-03  |  4.605e+04  |    4.089e+05   
 92.4% | 000411520 |    0.0284462  |          | 5.681e+04|          |            |            |  2.586e-02 | 2.196e-03 |   1.138e-04  |  5.275e+04  |    4.088e+05   
 92.5% | 000412160 |    0.0327846  | 3.013e+04| 5.787e+04|          |  2.543e-02 |  4.985e-03 |  1.220e-03 | 2.094e-03 |   1.945e-03  |  4.408e+04  |    4.087e+05   
 92.7% | 000412800 |    0.0290300  |          | 5.683e+04|          |            |            |  2.650e-02 | 2.112e-03 |   1.050e-04  |  4.790e+04  |    4.086e+05   
 92.8% | 000413440 |    0.0331132  | 4.459e+04| 5.742e+04|          |  2.583e-02 |  6.396e-03 |  1.147e-03 | 2.496e-03 |   1.669e-03  |  4.038e+04  |    4.086e+05   
 93.0% | 000414080 |    0.0285748  |          | 5.686e+04|          |            |            |  2.616e-02 | 2.036e-03 |   1.143e-04  |  4.496e+04  |    4.085e+05   
 93.1% | 000414720 |    0.0319323  | 4.391e+04| 5.744e+04|          |  2.534e-02 |  4.967e-03 |  1.144e-03 | 1.815e-03 |   1.618e-03  |  3.862e+04  |    4.084e+05   
 93.2% | 000415360 |    0.0291729  |          | 5.687e+04|          |            |            |  2.680e-02 | 1.968e-03 |   1.087e-04  |  4.055e+04  |    4.083e+05   
 93.4% | 000416000 |    0.0319930  | 4.066e+04| 5.572e+04|          |  2.573e-02 |  6.390e-03 |  1.049e-03 | 1.919e-03 |   1.308e-03  |  3.543e+04  |    4.082e+05   
 93.5% | 000416640 |    0.0290940  |          | 5.506e+04|          |            |            |  2.670e-02 | 2.026e-03 |   9.120e-05  |  3.731e+04  |    4.082e+05   
 93.7% | 000417280 |    0.0312544  | 4.123e+04| 5.583e+04|          |  2.534e-02 |  4.974e-03 |  1.048e-03 | 1.639e-03 |   1.221e-03  |  3.322e+04  |    4.081e+05   
 93.8% | 000417920 |    0.0291051  |          | 5.539e+04|          |            |            |  2.700e-02 | 1.695e-03 |   9.948e-05  |  3.409e+04  |    4.080e+05   
 94.0% | 000418560 |    0.0314306  | 4.008e+04| 5.640e+04|          |  2.572e-02 |  6.573e-03 |  9.718e-04 | 1.852e-03 |   9.093e-04  |  3.013e+04  |    4.079e+05   
 94.1% | 000419200 |    0.0288131  |          | 5.630e+04|          |            |            |  2.678e-02 | 1.666e-03 |   9.070e-05  |  3.134e+04  |    4.079e+05   
 94.3% | 000419840 |    0.0304886  | 4.145e+04| 5.592e+04|          |  2.517e-02 |  4.941e-03 |  9.717e-04 | 1.472e-03 |   8.911e-04  |  2.821e+04  |    4.078e+05   
 94.4% | 000420480 |    0.0292311  |          | 5.394e+04|          |            |            |  2.704e-02 | 1.782e-03 |   7.981e-05  |  2.799e+04  |    4.077e+05   
 94.5% | 000421120 |    0.0307491  | 3.653e+04| 5.549e+04|          |  2.554e-02 |  6.504e-03 |  8.781e-04 | 1.699e-03 |   6.604e-04  |  2.527e+04  |    4.076e+05   
 94.7% | 000421760 |    0.0287951  |          | 5.562e+04|          |            |            |  2.677e-02 | 1.662e-03 |   8.720e-05  |  2.561e+04  |    4.075e+05   
 94.8% | 000422400 |    0.0298391  | 3.755e+04| 5.671e+04|          |  2.508e-02 |  4.957e-03 |  8.739e-04 | 1.287e-03 |   5.944e-04  |  2.341e+04  |    4.075e+05   
 95.0% | 000423040 |    0.0291001  |          | 5.007e+04|          |            |            |  2.715e-02 | 1.540e-03 |   8.135e-05  |  2.271e+04  |    4.074e+05   
 95.1% | 000423680 |    0.0302138  | 3.275e+04| 5.276e+04|          |  2.548e-02 |  6.425e-03 |  7.978e-04 | 1.487e-03 |   4.671e-04  |  2.065e+04  |    4.073e+05   
 95.3% | 000424320 |    0.0287939  |          | 5.272e+04|          |            |            |  2.686e-02 | 1.565e-03 |   8.051e-05  |  2.044e+04  |    4.072e+05   
 95.4% | 000424960 |    0.0295541  | 3.471e+04| 5.577e+04|          |  2.521e-02 |  4.953e-03 |  7.950e-04 | 1.169e-03 |   3.736e-04  |  1.874e+04  |    4.071e+05   
 95.5% | 000425600 |    0.0290330  |          | 5.491e+04|          |            |            |  2.735e-02 | 1.322e-03 |   7.239e-05  |  1.792e+04  |    4.071e+05   
 95.7% | 000426240 |    0.0298321  | 3.152e+04| 5.264e+04|          |  2.562e-02 |  6.435e-03 |  7.082e-04 | 1.345e-03 |   1.902e-04  |  1.635e+04  |    4.070e+05   
 95.8% | 000426880 |    0.0288512  |          | 5.271e+04|          |            |            |  2.718e-02 | 1.298e-03 |   7.815e-05  |  1.582e+04  |    4.069e+05   
 96.0% | 000427520 |    0.0290405  | 3.197e+04| 5.446e+04|          |  2.509e-02 |  4.963e-03 |  7.063e-04 | 1.139e-03 |   1.691e-04  |  1.467e+04  |    4.068e+05   
 96.1% | 000428160 |    0.0290190  |          | 5.172e+04|          |            |            |  2.736e-02 | 1.266e-03 |   6.226e-05  |  1.366e+04  |    4.068e+05   
 96.3% | 000428800 |    0.0293780  | 3.789e+04| 5.554e+04|          |  2.555e-02 |  6.505e-03 |  6.255e-04 | 1.146e-03 |   6.610e-05  |  1.253e+04  |    4.067e+05   
 96.4% | 000429440 |    0.0287051  |          | 5.511e+04|          |            |            |  2.715e-02 | 1.237e-03 |   6.734e-05  |  1.188e+04  |    4.066e+05   
 96.6% | 000430080 |    0.0283855  | 3.844e+04| 5.096e+04|          |  2.480e-02 |  4.981e-03 |  6.279e-04 | 8.447e-04 |   1.036e-04  |  1.109e+04  |    4.065e+05   
 96.7% | 000430720 |    0.0284300  |          | 4.951e+04|          |            |            |  2.696e-02 | 1.096e-03 |   6.006e-05  |  1.019e+04  |    4.064e+05   
 96.8% | 000431360 |    0.0287565  | 3.151e+04| 4.529e+04|          |  2.523e-02 |  6.271e-03 |  5.366e-04 | 1.009e-03 |   6.179e-05  |  9.231e+03  |    4.064e+05   
 97.0% | 000432000 |    0.0280448  |          | 4.576e+04|          |            |            |  2.665e-02 | 1.051e-03 |   6.073e-05  |  8.643e+03  |    4.063e+05   
 97.1% | 000432640 |    0.0279673  | 3.250e+04| 4.698e+04|          |  2.471e-02 |  5.019e-03 |  5.366e-04 | 7.083e-04 |   9.800e-05  |  7.879e+03  |    4.062e+05   
 97.3% | 000433280 |    0.0279089  |          | 4.841e+04|          |            |            |  2.663e-02 | 9.325e-04 |   5.379e-05  |  7.145e+03  |    4.061e+05   
 97.4% | 000433920 |    0.0282245  | 2.950e+04| 4.819e+04|          |  2.505e-02 |  6.307e-03 |  4.447e-04 | 7.715e-04 |   5.153e-05  |  6.359e+03  |    4.061e+05   
