Node Binding: Process 5 [(p,q)=(1,1)] GPU: 5, CPU Cores: 10 - {21-39}
Node Binding: Process 6 [(p,q)=(2,1)] GPU: 6, CPU Cores: 10 - {41-59}
Node Binding: Process 7 [(p,q)=(3,1)] GPU: 7, CPU Cores: 10 - {61-79}
Node Binding: Process 4 [(p,q)=(0,1)] GPU: 4, CPU Cores: 10 - {1-19}
Node Binding: Process 1 [(p,q)=(1,0)] GPU: 1, CPU Cores: 10 - {20-38}
Node Binding: Process 2 [(p,q)=(2,0)] GPU: 2, CPU Cores: 10 - {40-58}
Node Binding: Process 3 [(p,q)=(3,0)] GPU: 3, CPU Cores: 10 - {60-78}
Node Binding: Process 0 [(p,q)=(0,0)] GPU: 0, CPU Cores: 10 - {0-18}
Local matrix size       = 184.844 GiBs
Total device memory use = 189.112 GiBs
--------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |            |            |            |           |              |             |               
 38.9% | 000173440 |    0.1984273  |          | 6.762e+04| 6.397e+04|            |            |  4.690e-02 | 4.236e-02 |   1.087e-01  |  4.784e+05  |    4.714e+05   
 39.1% | 000174080 |    0.2149507  | 5.632e+04| 6.613e+04| 6.372e+04|  2.669e-02 |  5.919e-03 |  1.500e-02 | 1.898e-02 |   1.515e-01  |  4.395e+05  |    4.713e+05   
 39.2% | 000174720 |    0.1929081  |          | 6.686e+04| 6.450e+04|            |            |  5.206e-02 | 3.412e-02 |   1.063e-01  |  4.874e+05  |    4.713e+05   
 39.4% | 000175360 |    0.2106889  | 5.646e+04| 6.623e+04| 6.397e+04|  2.623e-02 |  7.650e-03 |  2.310e-02 | 1.999e-02 |   1.385e-01  |  4.442e+05  |    4.713e+05   
 39.5% | 000176000 |    0.1938735  |          | 6.862e+04| 6.372e+04|            |            |  5.905e-02 | 4.235e-02 |   9.200e-02  |  4.804e+05  |    4.713e+05   
 39.7% | 000176640 |    0.2111316  | 5.605e+04| 6.641e+04| 6.383e+04|  2.692e-02 |  6.075e-03 |  2.776e-02 | 1.865e-02 |   1.350e-01  |  4.391e+05  |    4.712e+05   
 39.8% | 000177280 |    0.1902777  |          | 6.725e+04| 6.349e+04|            |            |  6.264e-02 | 3.523e-02 |   9.193e-02  |  4.849e+05  |    4.712e+05   
 39.9% | 000177920 |    0.2065385  | 5.610e+04| 6.662e+04| 6.436e+04|  2.668e-02 |  7.969e-03 |  3.106e-02 | 2.098e-02 |   1.250e-01  |  4.446e+05  |    4.712e+05   
 40.1% | 000178560 |    0.1914327  |          | 6.724e+04| 6.371e+04|            |            |  6.733e-02 | 4.140e-02 |   8.225e-02  |  4.774e+05  |    4.712e+05   
 40.2% | 000179200 |    0.2079704  | 5.535e+04| 6.642e+04| 6.364e+04|  2.690e-02 |  5.927e-03 |  3.486e-02 | 1.842e-02 |   1.250e-01  |  4.373e+05  |    4.711e+05   
 40.4% | 000179840 |    0.1864034  |          | 6.735e+04| 6.380e+04|            |            |  7.010e-02 | 3.471e-02 |   8.112e-02  |  4.856e+05  |    4.712e+05   
 40.5% | 000180480 |    0.2044459  | 5.611e+04| 6.630e+04| 6.361e+04|  2.648e-02 |  7.568e-03 |  3.924e-02 | 2.068e-02 |   1.152e-01  |  4.406e+05  |    4.711e+05   
 40.7% | 000181120 |    0.1874753  |          | 6.716e+04| 6.348e+04|            |            |  7.362e-02 | 3.991e-02 |   7.349e-02  |  4.782e+05  |    4.711e+05   
 40.8% | 000181760 |    0.2052861  | 5.619e+04| 6.625e+04| 6.341e+04|  2.714e-02 |  5.920e-03 |  3.990e-02 | 1.930e-02 |   1.162e-01  |  4.346e+05  |    4.710e+05   
 40.9% | 000182400 |    0.1820646  |          | 6.731e+04| 6.424e+04|            |            |  7.285e-02 | 3.371e-02 |   7.504e-02  |  4.876e+05  |    4.711e+05   
 41.1% | 000183040 |    0.2023335  | 5.583e+04| 6.618e+04| 6.306e+04|  2.711e-02 |  7.447e-03 |  4.340e-02 | 1.991e-02 |   1.091e-01  |  4.366e+05  |    4.710e+05   
 41.2% | 000183680 |    0.1814448  |          | 6.879e+04| 6.254e+04|            |            |  7.827e-02 | 2.963e-02 |   7.311e-02  |  4.845e+05  |    4.710e+05   
 41.4% | 000184320 |    0.2025098  | 5.568e+04| 6.644e+04| 6.344e+04|  2.800e-02 |  6.392e-03 |  4.783e-02 | 1.881e-02 |   1.051e-01  |  4.320e+05  |    4.709e+05   
 41.5% | 000184960 |    0.1802070  |          | 6.753e+04| 6.230e+04|            |            |  8.313e-02 | 1.851e-02 |   7.809e-02  |  4.831e+05  |    4.710e+05   
 41.7% | 000185600 |    0.1973602  | 5.581e+04| 6.676e+04| 6.364e+04|  2.675e-02 |  8.134e-03 |  5.332e-02 | 1.983e-02 |   9.454e-02  |  4.390e+05  |    4.709e+05   
 41.8% | 000186240 |    0.1873538  |          | 6.768e+04| 6.171e+04|            |            |  9.203e-02 | 1.754e-02 |   7.735e-02  |  4.601e+05  |    4.709e+05   
 42.0% | 000186880 |    0.1977874  | 5.575e+04| 6.642e+04| 6.363e+04|  2.663e-02 |  6.211e-03 |  5.101e-02 | 1.939e-02 |   9.783e-02  |  4.337e+05  |    4.708e+05   
 42.1% | 000187520 |    0.1812586  |          | 6.732e+04| 6.211e+04|            |            |  8.752e-02 | 1.765e-02 |   7.562e-02  |  4.709e+05  |    4.708e+05   
 42.2% | 000188160 |    0.1935808  | 5.568e+04| 6.633e+04| 6.391e+04|  2.614e-02 |  7.694e-03 |  5.489e-02 | 1.937e-02 |   9.025e-02  |  4.388e+05  |    4.707e+05   
 42.4% | 000188800 |    0.1846811  |          | 6.854e+04| 6.149e+04|            |            |  9.187e-02 | 1.707e-02 |   7.531e-02  |  4.576e+05  |    4.707e+05   
 42.5% | 000189440 |    0.1939228  | 5.447e+04| 6.634e+04| 6.343e+04|  2.591e-02 |  5.815e-03 |  5.242e-02 | 1.887e-02 |   9.379e-02  |  4.337e+05  |    4.706e+05   
 42.7% | 000190080 |    0.1803245  |          | 6.736e+04| 6.185e+04|            |            |  8.884e-02 | 1.756e-02 |   7.346e-02  |  4.640e+05  |    4.706e+05   
 42.8% | 000190720 |    0.1895306  | 5.388e+04| 6.668e+04| 6.408e+04|  2.594e-02 |  7.899e-03 |  5.398e-02 | 2.078e-02 |   8.596e-02  |  4.393e+05  |    4.706e+05   
 43.0% | 000191360 |    0.1825823  |          | 6.881e+04| 6.237e+04|            |            |  9.186e-02 | 1.859e-02 |   7.168e-02  |  4.537e+05  |    4.705e+05   
 43.1% | 000192000 |    0.1910777  | 5.506e+04| 6.630e+04| 6.327e+04|  2.611e-02 |  5.743e-03 |  5.141e-02 | 1.770e-02 |   9.300e-02  |  4.314e+05  |    4.705e+05   
 43.2% | 000192640 |    0.1754359  |          | 6.708e+04| 6.205e+04|            |            |  8.588e-02 | 1.857e-02 |   7.048e-02  |  4.675e+05  |    4.705e+05   
 43.4% | 000193280 |    0.1873394  | 5.353e+04| 6.607e+04| 6.382e+04|  2.598e-02 |  7.833e-03 |  4.985e-02 | 1.944e-02 |   8.922e-02  |  4.355e+05  |    4.704e+05   
 43.5% | 000193920 |    0.1752664  |          | 6.719e+04| 6.191e+04|            |            |  8.735e-02 | 1.762e-02 |   6.984e-02  |  4.632e+05  |    4.704e+05   
 43.7% | 000194560 |    0.1874614  | 5.423e+04| 6.626e+04| 6.353e+04|  2.604e-02 |  6.207e-03 |  5.266e-02 | 1.776e-02 |   8.811e-02  |  4.309e+05  |    4.703e+05   
 43.8% | 000195200 |    0.1732985  |          | 6.745e+04| 6.172e+04|            |            |  8.654e-02 | 1.735e-02 |   6.894e-02  |  4.637e+05  |    4.703e+05   
 44.0% | 000195840 |    0.1828118  | 5.619e+04| 6.645e+04| 6.414e+04|  2.561e-02 |  7.530e-03 |  5.182e-02 | 1.891e-02 |   8.364e-02  |  4.373e+05  |    4.703e+05   
 44.1% | 000196480 |    0.1725586  |          | 6.883e+04| 6.216e+04|            |            |  8.756e-02 | 1.752e-02 |   6.703e-02  |  4.609e+05  |    4.702e+05   
 44.3% | 000197120 |    0.1835994  | 5.868e+04| 6.632e+04| 6.364e+04|  2.563e-02 |  5.646e-03 |  5.351e-02 | 1.722e-02 |   8.433e-02  |  4.310e+05  |    4.702e+05   
 44.4% | 000197760 |    0.1712605  |          | 6.781e+04| 6.170e+04|            |            |  8.725e-02 | 1.759e-02 |   6.595e-02  |  4.597e+05  |    4.702e+05   
 44.5% | 000198400 |    0.1812040  | 5.506e+04| 6.640e+04| 6.335e+04|  2.604e-02 |  7.510e-03 |  5.063e-02 | 1.867e-02 |   8.305e-02  |  4.322e+05  |    4.701e+05   
 44.7% | 000199040 |    0.1695196  |          | 6.907e+04| 6.113e+04|            |            |  8.729e-02 | 1.644e-02 |   6.535e-02  |  4.596e+05  |    4.701e+05   
 44.8% | 000199680 |    0.1806438  | 5.877e+04| 6.635e+04| 6.352e+04|  2.574e-02 |  5.880e-03 |  4.966e-02 | 1.761e-02 |   8.471e-02  |  4.291e+05  |    4.700e+05   
 45.0% | 000200320 |    0.1678034  |          | 6.757e+04| 6.125e+04|            |            |  8.629e-02 | 1.659e-02 |   6.444e-02  |  4.595e+05  |    4.700e+05   
 45.1% | 000200960 |    0.1775547  | 5.492e+04| 6.677e+04| 6.300e+04|  2.573e-02 |  7.903e-03 |  4.996e-02 | 2.017e-02 |   7.878e-02  |  4.320e+05  |    4.699e+05   
 45.3% | 000201600 |    0.1668436  |          | 6.737e+04| 6.152e+04|            |            |  8.723e-02 | 1.629e-02 |   6.289e-02  |  4.574e+05  |    4.699e+05   
 45.4% | 000202240 |    0.1776055  | 5.555e+04| 6.621e+04| 6.344e+04|  2.559e-02 |  5.869e-03 |  5.007e-02 | 1.750e-02 |   8.155e-02  |  4.274e+05  |    4.698e+05   
 45.5% | 000202880 |    0.1658369  |          | 6.699e+04| 6.157e+04|            |            |  8.663e-02 | 1.711e-02 |   6.163e-02  |  4.553e+05  |    4.698e+05   
 45.7% | 000203520 |    0.1743348  | 5.357e+04| 6.616e+04| 6.346e+04|  2.546e-02 |  7.504e-03 |  4.808e-02 | 1.724e-02 |   8.074e-02  |  4.308e+05  |    4.697e+05   
 45.8% | 000204160 |    0.1597268  |          | 6.709e+04| 6.281e+04|            |            |  8.271e-02 | 1.732e-02 |   5.925e-02  |  4.678e+05  |    4.697e+05   
 46.0% | 000204800 |    0.1743729  | 5.460e+04| 6.658e+04| 6.314e+04|  2.563e-02 |  5.652e-03 |  5.088e-02 | 1.781e-02 |   7.724e-02  |  4.262e+05  |    4.697e+05   
 46.1% | 000205440 |    0.1601233  |          | 6.728e+04| 6.122e+04|            |            |  8.446e-02 | 1.536e-02 |   5.982e-02  |  4.617e+05  |    4.696e+05   
 46.3% | 000206080 |    0.1701414  | 5.809e+04| 6.603e+04| 6.446e+04|  2.522e-02 |  7.485e-03 |  4.986e-02 | 1.799e-02 |   7.420e-02  |  4.322e+05  |    4.696e+05   
 46.4% | 000206720 |    0.1623426  |          | 6.766e+04| 6.094e+04|            |            |  8.699e-02 | 1.626e-02 |   5.867e-02  |  4.505e+05  |    4.696e+05   
 46.6% | 000207360 |    0.1709335  | 5.443e+04| 6.612e+04| 6.350e+04|  2.506e-02 |  5.678e-03 |  5.046e-02 | 1.750e-02 |   7.505e-02  |  4.256e+05  |    4.695e+05   
 46.7% | 000208000 |    0.1582058  |          | 6.774e+04| 6.112e+04|            |            |  8.416e-02 | 1.642e-02 |   5.717e-02  |  4.574e+05  |    4.695e+05   
 46.8% | 000208640 |    0.1672769  | 5.397e+04| 6.624e+04| 6.422e+04|  2.524e-02 |  7.240e-03 |  4.963e-02 | 1.901e-02 |   7.056e-02  |  4.302e+05  |    4.694e+05   
 47.0% | 000209280 |    0.1591573  |          | 6.706e+04| 6.054e+04|            |            |  8.591e-02 | 1.569e-02 |   5.713e-02  |  4.498e+05  |    4.694e+05   
 47.1% | 000209920 |    0.1672415  | 5.796e+04| 6.655e+04| 6.345e+04|  2.486e-02 |  5.733e-03 |  4.879e-02 | 1.647e-02 |   7.424e-02  |  4.257e+05  |    4.693e+05   
 47.3% | 000210560 |    0.1539766  |          | 6.735e+04| 6.132e+04|            |            |  8.210e-02 | 1.669e-02 |   5.470e-02  |  4.599e+05  |    4.693e+05   
 47.4% | 000211200 |    0.1647086  | 5.460e+04| 6.599e+04| 6.320e+04|  2.454e-02 |  7.305e-03 |  4.640e-02 | 1.777e-02 |   7.321e-02  |  4.276e+05  |    4.692e+05   
 47.6% | 000211840 |    0.1487550  |          | 6.786e+04| 6.190e+04|            |            |  7.905e-02 | 1.618e-02 |   5.308e-02  |  4.708e+05  |    4.692e+05   
 47.7% | 000212480 |    0.1645682  | 5.391e+04| 6.652e+04| 6.302e+04|  2.482e-02 |  5.873e-03 |  4.643e-02 | 1.642e-02 |   7.404e-02  |  4.233e+05  |    4.692e+05   
 47.8% | 000213120 |    0.1494395  |          | 6.688e+04| 6.125e+04|            |            |  8.063e-02 | 1.581e-02 |   5.252e-02  |  4.636e+05  |    4.692e+05   
 48.0% | 000213760 |    0.1605068  | 5.477e+04| 6.640e+04| 6.395e+04|  2.441e-02 |  7.313e-03 |  4.815e-02 | 1.837e-02 |   6.673e-02  |  4.292e+05  |    4.691e+05   
 48.1% | 000214400 |    0.1514652  |          | 6.745e+04| 6.174e+04|            |            |  8.416e-02 | 1.553e-02 |   5.134e-02  |  4.523e+05  |    4.691e+05   
 48.3% | 000215040 |    0.1613389  | 5.427e+04| 6.606e+04| 6.338e+04|  2.463e-02 |  6.056e-03 |  4.805e-02 | 1.731e-02 |   6.845e-02  |  4.223e+05  |    4.690e+05   
 48.4% | 000215680 |    0.1484642  |          | 6.810e+04| 6.108e+04|            |            |  8.166e-02 | 1.577e-02 |   5.056e-02  |  4.564e+05  |    4.690e+05   
 48.6% | 000216320 |    0.1582263  | 5.435e+04| 6.615e+04| 6.309e+04|  2.408e-02 |  7.159e-03 |  4.946e-02 | 1.737e-02 |   6.447e-02  |  4.259e+05  |    4.689e+05   
 48.7% | 000216960 |    0.1505527  |          | 6.794e+04| 6.062e+04|            |            |  8.436e-02 | 1.580e-02 |   4.993e-02  |  4.451e+05  |    4.689e+05   
 48.9% | 000217600 |    0.1578767  | 5.465e+04| 6.627e+04| 6.308e+04|  2.410e-02 |  5.699e-03 |  4.753e-02 | 1.584e-02 |   6.756e-02  |  4.221e+05  |    4.688e+05   
 49.0% | 000218240 |    0.1465670  |          | 6.782e+04| 6.100e+04|            |            |  8.183e-02 | 1.581e-02 |   4.844e-02  |  4.521e+05  |    4.688e+05   
 49.1% | 000218880 |    0.1545329  | 5.419e+04| 6.617e+04| 6.356e+04|  2.391e-02 |  7.008e-03 |  4.408e-02 | 1.807e-02 |   6.568e-02  |  4.264e+05  |    4.687e+05   
 49.3% | 000219520 |    0.1392417  |          | 6.850e+04| 6.100e+04|            |            |  7.660e-02 | 1.493e-02 |   4.727e-02  |  4.705e+05  |    4.687e+05   
 49.4% | 000220160 |    0.1543868  | 5.899e+04| 6.625e+04| 6.397e+04|  2.430e-02 |  6.004e-03 |  4.737e-02 | 1.654e-02 |   6.338e-02  |  4.220e+05  |    4.687e+05   
 49.6% | 000220800 |    0.1437534  |          | 6.693e+04| 6.071e+04|            |            |  8.155e-02 | 1.505e-02 |   4.667e-02  |  4.506e+05  |    4.687e+05   
 49.7% | 000221440 |    0.1518549  | 5.252e+04| 6.609e+04| 6.305e+04|  2.376e-02 |  6.826e-03 |  4.713e-02 | 1.757e-02 |   6.057e-02  |  4.241e+05  |    4.686e+05   
 49.9% | 000222080 |    0.1407697  |          | 6.761e+04| 6.034e+04|            |            |  7.951e-02 | 1.529e-02 |   4.554e-02  |  4.549e+05  |    4.686e+05   
 50.0% | 000222720 |    0.1526026  | 5.347e+04| 6.601e+04| 6.251e+04|  2.392e-02 |  5.496e-03 |  4.438e-02 | 1.580e-02 |   6.564e-02  |  4.173e+05  |    4.685e+05   
 50.1% | 000223360 |    0.1378529  |          | 6.735e+04| 6.160e+04|            |            |  7.811e-02 | 1.538e-02 |   4.388e-02  |  4.593e+05  |    4.685e+05   
 50.3% | 000224000 |    0.1489298  | 5.607e+04| 6.616e+04| 6.345e+04|  2.404e-02 |  6.823e-03 |  4.601e-02 | 1.765e-02 |   5.842e-02  |  4.227e+05  |    4.684e+05   
 50.4% | 000224640 |    0.1391695  |          | 6.730e+04| 6.045e+04|            |            |  8.065e-02 | 1.459e-02 |   4.349e-02  |  4.497e+05  |    4.684e+05   
 50.6% | 000225280 |    0.1494558  | 5.491e+04| 6.581e+04| 6.392e+04|  2.429e-02 |  5.608e-03 |  4.396e-02 | 1.527e-02 |   6.304e-02  |  4.163e+05  |    4.683e+05   
 50.7% | 000225920 |    0.1325750  |          | 6.706e+04| 6.081e+04|            |            |  7.554e-02 | 1.420e-02 |   4.235e-02  |  4.666e+05  |    4.683e+05   
 50.9% | 000226560 |    0.1464947  | 5.715e+04| 6.598e+04| 6.320e+04|  2.395e-02 |  7.105e-03 |  4.805e-02 | 1.653e-02 |   5.515e-02  |  4.198e+05  |    4.683e+05   
 51.0% | 000227200 |    0.1372649  |          | 6.707e+04| 6.040e+04|            |            |  8.068e-02 | 1.480e-02 |   4.137e-02  |  4.454e+05  |    4.682e+05   
 51.1% | 000227840 |    0.1461362  | 5.597e+04| 6.590e+04| 6.384e+04|  2.418e-02 |  5.704e-03 |  4.668e-02 | 1.491e-02 |   5.756e-02  |  4.160e+05  |    4.682e+05   
 51.3% | 000228480 |    0.1349727  |          | 6.860e+04| 6.050e+04|            |            |  7.985e-02 | 1.429e-02 |   4.036e-02  |  4.477e+05  |    4.681e+05   
 51.4% | 000229120 |    0.1439380  | 5.381e+04| 6.590e+04| 6.314e+04|  2.414e-02 |  7.379e-03 |  4.714e-02 | 1.692e-02 |   5.289e-02  |  4.174e+05  |    4.681e+05   
 51.6% | 000229760 |    0.1365567  |          | 6.760e+04| 6.008e+04|            |            |  8.204e-02 | 1.412e-02 |   3.997e-02  |  4.373e+05  |    4.680e+05   
 51.7% | 000230400 |    0.1442058  | 5.504e+04| 6.593e+04| 6.278e+04|  2.414e-02 |  5.637e-03 |  4.561e-02 | 1.524e-02 |   5.645e-02  |  4.117e+05  |    4.680e+05   
 51.9% | 000231040 |    0.1357827  |          | 6.696e+04| 6.028e+04|            |            |  8.158e-02 | 1.497e-02 |   3.875e-02  |  4.346e+05  |    4.679e+05   
 52.0% | 000231680 |    0.1411214  | 5.366e+04| 6.592e+04| 6.336e+04|  2.415e-02 |  6.923e-03 |  4.568e-02 | 1.668e-02 |   5.187e-02  |  4.157e+05  |    4.679e+05   
 52.2% | 000232320 |    0.1332759  |          | 6.774e+04| 6.034e+04|            |            |  8.075e-02 | 1.472e-02 |   3.737e-02  |  4.375e+05  |    4.678e+05   
 52.3% | 000232960 |    0.1414970  | 5.316e+04| 6.591e+04| 6.348e+04|  2.462e-02 |  5.803e-03 |  4.360e-02 | 1.482e-02 |   5.566e-02  |  4.096e+05  |    4.678e+05   
 52.4% | 000233600 |    0.1299163  |          | 6.857e+04| 6.112e+04|            |            |  7.864e-02 | 1.569e-02 |   3.511e-02  |  4.435e+05  |    4.677e+05   
 52.6% | 000234240 |    0.1390305  | 5.466e+04| 6.557e+04| 6.362e+04|  2.482e-02 |  7.563e-03 |  4.509e-02 | 1.642e-02 |   5.000e-02  |  4.119e+05  |    4.677e+05   
 52.7% | 000234880 |    0.1314672  |          | 6.734e+04| 6.047e+04|            |            |  8.132e-02 | 1.393e-02 |   3.577e-02  |  4.330e+05  |    4.676e+05   
 52.9% | 000235520 |    0.1377165  | 5.514e+04| 6.583e+04| 6.526e+04|  2.470e-02 |  5.804e-03 |  4.516e-02 | 1.470e-02 |   5.039e-02  |  4.108e+05  |    4.675e+05   
 53.0% | 000236160 |    0.1297779  |          | 6.786e+04| 6.026e+04|            |            |  8.111e-02 | 1.339e-02 |   3.481e-02  |  4.333e+05  |    4.675e+05   
 53.2% | 000236800 |    0.1357972  | 6.315e+04| 6.593e+04| 6.368e+04|  2.442e-02 |  7.366e-03 |  4.411e-02 | 1.683e-02 |   4.768e-02  |  4.116e+05  |    4.674e+05   
 53.3% | 000237440 |    0.1255244  |          | 6.751e+04| 6.030e+04|            |            |  7.777e-02 | 1.347e-02 |   3.384e-02  |  4.425e+05  |    4.674e+05   
 53.4% | 000238080 |    0.1357188  | 6.065e+04| 6.563e+04| 6.358e+04|  2.422e-02 |  5.633e-03 |  4.482e-02 | 1.446e-02 |   4.946e-02  |  4.068e+05  |    4.673e+05   
 53.6% | 000238720 |    0.1254526  |          | 6.739e+04| 5.939e+04|            |            |  7.881e-02 | 1.307e-02 |   3.308e-02  |  4.374e+05  |    4.673e+05   
 53.7% | 000239360 |    0.1325445  | 6.546e+04| 6.599e+04| 6.343e+04|  2.384e-02 |  6.972e-03 |  4.378e-02 | 1.654e-02 |   4.560e-02  |  4.114e+05  |    4.672e+05   
 53.9% | 000240000 |    0.1229202  |          | 6.785e+04| 5.942e+04|            |            |  7.663e-02 | 1.328e-02 |   3.257e-02  |  4.409e+05  |    4.672e+05   
 54.0% | 000240640 |    0.1328020  | 5.945e+04| 6.590e+04| 6.342e+04|  2.410e-02 |  5.629e-03 |  4.152e-02 | 1.467e-02 |   4.974e-02  |  4.055e+05  |    4.671e+05   
 54.2% | 000241280 |    0.1207556  |          | 6.707e+04| 5.993e+04|            |            |  7.566e-02 | 1.382e-02 |   3.081e-02  |  4.432e+05  |    4.671e+05   
 54.3% | 000241920 |    0.1301950  | 5.327e+04| 6.593e+04| 6.300e+04|  2.396e-02 |  7.098e-03 |  4.341e-02 | 1.640e-02 |   4.364e-02  |  4.085e+05  |    4.670e+05   
 54.5% | 000242560 |    0.1215339  |          | 6.775e+04| 5.974e+04|            |            |  7.711e-02 | 1.405e-02 |   2.992e-02  |  4.349e+05  |    4.670e+05   
 54.6% | 000243200 |    0.1306015  | 5.342e+04| 6.575e+04| 6.326e+04|  2.417e-02 |  5.371e-03 |  4.085e-02 | 1.402e-02 |   4.879e-02  |  4.021e+05  |    4.669e+05   
 54.7% | 000243840 |    0.1178039  |          | 6.718e+04| 6.287e+04|            |            |  7.512e-02 | 1.502e-02 |   2.717e-02  |  4.430e+05  |    4.669e+05   
 54.9% | 000244480 |    0.1256759  | 5.296e+04| 6.572e+04| 6.763e+04|  2.427e-02 |  7.261e-03 |  4.254e-02 | 1.669e-02 |   3.950e-02  |  4.126e+05  |    4.669e+05   
 55.0% | 000245120 |    0.1194865  |          | 6.678e+04| 6.186e+04|            |            |  7.820e-02 | 1.351e-02 |   2.733e-02  |  4.312e+05  |    4.668e+05   
 55.2% | 000245760 |    0.1259116  | 5.746e+04| 6.584e+04| 6.738e+04|  2.441e-02 |  5.833e-03 |  4.196e-02 | 1.363e-02 |   4.316e-02  |  4.066e+05  |    4.668e+05   
 55.3% | 000246400 |    0.1181819  |          | 6.781e+04| 6.248e+04|            |            |  7.840e-02 | 1.309e-02 |   2.625e-02  |  4.305e+05  |    4.667e+05   
 55.5% | 000247040 |    0.1241289  | 5.299e+04| 6.555e+04| 6.689e+04|  2.448e-02 |  6.770e-03 |  4.145e-02 | 1.539e-02 |   4.007e-02  |  4.072e+05  |    4.667e+05   
 55.6% | 000247680 |    0.1166156  |          | 6.750e+04| 6.270e+04|            |            |  7.816e-02 | 1.340e-02 |   2.463e-02  |  4.307e+05  |    4.666e+05   
 55.7% | 000248320 |    0.1252697  | 6.052e+04| 6.557e+04| 6.690e+04|  2.583e-02 |  5.918e-03 |  4.034e-02 | 1.390e-02 |   4.251e-02  |  3.983e+05  |    4.665e+05   
 55.9% | 000248960 |    0.1144465  |          | 6.715e+04| 6.325e+04|            |            |  7.675e-02 | 1.345e-02 |   2.377e-02  |  4.332e+05  |    4.665e+05   
 56.0% | 000249600 |    0.1218085  | 5.311e+04| 6.586e+04| 6.744e+04|  2.517e-02 |  8.274e-03 |  4.150e-02 | 1.622e-02 |   3.617e-02  |  4.043e+05  |    4.664e+05   
 56.2% | 000250240 |    0.1142617  |          | 6.772e+04| 6.217e+04|            |            |  7.766e-02 | 1.257e-02 |   2.360e-02  |  4.282e+05  |    4.664e+05   
 56.3% | 000250880 |    0.1216815  | 5.724e+04| 6.560e+04| 6.670e+04|  2.453e-02 |  5.448e-03 |  3.918e-02 | 1.327e-02 |   4.196e-02  |  3.995e+05  |    4.663e+05   
 56.5% | 000251520 |    0.1088781  |          | 6.695e+04| 6.263e+04|            |            |  7.304e-02 | 1.409e-02 |   2.129e-02  |  4.436e+05  |    4.663e+05   
 56.6% | 000252160 |    0.1202761  | 5.486e+04| 6.521e+04| 6.472e+04|  2.422e-02 |  7.448e-03 |  3.989e-02 | 1.518e-02 |   3.824e-02  |  3.989e+05  |    4.662e+05   
 56.8% | 000252800 |    0.1061847  |          | 6.742e+04| 6.175e+04|            |            |  7.141e-02 | 1.256e-02 |   2.179e-02  |  4.488e+05  |    4.662e+05   
 56.9% | 000253440 |    0.1202438  | 6.227e+04| 6.519e+04| 6.517e+04|  2.439e-02 |  5.435e-03 |  3.848e-02 | 1.322e-02 |   4.141e-02  |  3.937e+05  |    4.662e+05   
 57.0% | 000254080 |    0.1046705  |          | 6.694e+04| 6.175e+04|            |            |  7.061e-02 | 1.251e-02 |   2.109e-02  |  4.493e+05  |    4.661e+05   
 57.2% | 000254720 |    0.1171548  | 6.143e+04| 6.546e+04| 6.560e+04|  2.418e-02 |  7.304e-03 |  3.800e-02 | 1.436e-02 |   3.793e-02  |  3.987e+05  |    4.661e+05   
 57.3% | 000255360 |    0.1030600  |          | 6.776e+04| 6.213e+04|            |            |  7.038e-02 | 1.180e-02 |   2.045e-02  |  4.502e+05  |    4.661e+05   
 57.5% | 000256000 |    0.1167114  | 6.361e+04| 6.579e+04| 6.702e+04|  2.459e-02 |  5.553e-03 |  3.806e-02 | 1.283e-02 |   3.850e-02  |  3.949e+05  |    4.660e+05   
 57.6% | 000256640 |    0.1027321  |          | 6.732e+04| 6.052e+04|            |            |  7.031e-02 | 1.206e-02 |   1.988e-02  |  4.456e+05  |    4.660e+05   
 57.8% | 000257280 |    0.1150304  | 6.203e+04| 6.573e+04| 6.413e+04|  2.423e-02 |  7.427e-03 |  3.735e-02 | 1.510e-02 |   3.562e-02  |  3.953e+05  |    4.659e+05   
 57.9% | 000257920 |    0.1025195  |          | 6.744e+04| 5.924e+04|            |            |  7.051e-02 | 1.162e-02 |   1.995e-02  |  4.405e+05  |    4.659e+05   
 58.0% | 000258560 |    0.1154477  | 6.330e+04| 6.548e+04| 6.383e+04|  2.431e-02 |  5.511e-03 |  3.637e-02 | 1.325e-02 |   3.878e-02  |  3.885e+05  |    4.658e+05   
 58.2% | 000259200 |    0.0993808  |          | 6.692e+04| 5.965e+04|            |            |  6.796e-02 | 1.211e-02 |   1.883e-02  |  4.483e+05  |    4.658e+05   
 58.3% | 000259840 |    0.1127904  | 6.336e+04| 6.519e+04| 6.465e+04|  2.402e-02 |  7.389e-03 |  3.645e-02 | 1.441e-02 |   3.525e-02  |  3.923e+05  |    4.657e+05   
 58.5% | 000260480 |    0.0982465  |          | 6.680e+04| 5.982e+04|            |            |  6.799e-02 | 1.176e-02 |   1.806e-02  |  4.472e+05  |    4.657e+05   
 58.6% | 000261120 |    0.1124758  | 6.907e+04| 6.567e+04| 6.419e+04|  2.409e-02 |  5.431e-03 |  3.645e-02 | 1.346e-02 |   3.581e-02  |  3.880e+05  |    4.656e+05   
