Node Binding: Process 0 [(p,q)=(0,0)] GPU: 0, CPU Cores: 10 - {0-18}
Node Binding: Process 7 [(p,q)=(3,1)] GPU: 7, CPU Cores: 10 - {61-79}
Node Binding: Process 3 [(p,q)=(3,0)] GPU: 3, CPU Cores: 10 - {60-78}
Node Binding: Process 2 [(p,q)=(2,0)] GPU: 2, CPU Cores: 10 - {40-58}
Node Binding: Process 4 [(p,q)=(0,1)] GPU: 4, CPU Cores: 10 - {1-19}
Node Binding: Process 1 [(p,q)=(1,0)] GPU: 1, CPU Cores: 10 - {20-38}
Node Binding: Process 5 [(p,q)=(1,1)] GPU: 5, CPU Cores: 10 - {21-39}
Node Binding: Process 6 [(p,q)=(2,1)] GPU: 6, CPU Cores: 10 - {41-59}
Local matrix size       = 184.844 GiBs
Total device memory use = 189.112 GiBs
--------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |            |            |            |           |              |             |               
 58.8% | 000261760 |    0.0921218  |          | 6.095e+04| 6.034e+04|            |            |  7.189e-03 | 1.157e-02 |   7.287e-02  |  4.704e+05  |    4.477e+05   
 58.9% | 000262400 |    0.1161875  | 6.140e+04| 6.095e+04| 5.970e+04|  2.362e-02 |  6.600e-03 |  6.815e-03 | 1.186e-02 |   7.111e-02  |  3.704e+05  |    4.477e+05   
 59.1% | 000263040 |    0.0906648  |          | 6.149e+04| 5.981e+04|            |            |  7.108e-03 | 1.239e-02 |   7.069e-02  |  4.713e+05  |    4.477e+05   
 59.2% | 000263680 |    0.1169365  | 5.983e+04| 6.121e+04| 5.818e+04|  2.443e-02 |  5.805e-03 |  6.834e-03 | 1.229e-02 |   7.059e-02  |  3.629e+05  |    4.476e+05   
 59.3% | 000264320 |    0.0901392  |          | 6.100e+04| 5.855e+04|            |            |  7.118e-03 | 1.180e-02 |   7.073e-02  |  4.675e+05  |    4.476e+05   
 59.5% | 000264960 |    0.1136635  | 6.180e+04| 6.090e+04| 5.931e+04|  2.360e-02 |  6.586e-03 |  6.711e-03 | 1.153e-02 |   6.905e-02  |  3.681e+05  |    4.475e+05   
 59.6% | 000265600 |    0.0886577  |          | 6.131e+04| 5.868e+04|            |            |  7.012e-03 | 1.278e-02 |   6.839e-02  |  4.686e+05  |    4.475e+05   
 59.8% | 000266240 |    0.1157156  | 6.179e+04| 6.064e+04| 5.877e+04|  2.537e-02 |  5.843e-03 |  6.784e-03 | 1.162e-02 |   6.918e-02  |  3.565e+05  |    4.475e+05   
 59.9% | 000266880 |    0.0877379  |          | 6.098e+04| 5.841e+04|            |            |  6.999e-03 | 1.155e-02 |   6.869e-02  |  4.668e+05  |    4.475e+05   
 60.1% | 000267520 |    0.1121931  | 6.157e+04| 6.092e+04| 5.825e+04|  2.430e-02 |  7.475e-03 |  6.673e-03 | 1.163e-02 |   6.684e-02  |  3.625e+05  |    4.474e+05   
 60.2% | 000268160 |    0.0864338  |          | 6.139e+04| 5.810e+04|            |            |  6.953e-03 | 1.131e-02 |   6.770e-02  |  4.671e+05  |    4.474e+05   
 60.3% | 000268800 |    0.1121314  | 6.018e+04| 6.063e+04| 5.946e+04|  2.449e-02 |  5.749e-03 |  6.734e-03 | 1.092e-02 |   6.724e-02  |  3.575e+05  |    4.473e+05   
 60.5% | 000269440 |    0.0848805  |          | 6.116e+04| 5.914e+04|            |            |  6.908e-03 | 1.097e-02 |   6.650e-02  |  4.688e+05  |    4.473e+05   
 60.6% | 000270080 |    0.1095928  | 5.711e+04| 6.042e+04| 5.787e+04|  2.349e-02 |  6.659e-03 |  6.453e-03 | 1.087e-02 |   6.600e-02  |  3.605e+05  |    4.473e+05   
 60.8% | 000270720 |    0.0836462  |          | 6.156e+04| 5.810e+04|            |            |  6.809e-03 | 1.095e-02 |   6.544e-02  |  4.689e+05  |    4.473e+05   
 60.9% | 000271360 |    0.1090496  | 5.891e+04| 6.082e+04| 6.052e+04|  2.435e-02 |  5.800e-03 |  6.481e-03 | 1.092e-02 |   6.452e-02  |  3.570e+05  |    4.472e+05   
 61.1% | 000272000 |    0.0819142  |          | 6.150e+04| 5.978e+04|            |            |  6.733e-03 | 1.099e-02 |   6.369e-02  |  4.718e+05  |    4.472e+05   
 61.2% | 000272640 |    0.1060212  | 6.234e+04| 6.061e+04| 6.104e+04|  2.342e-02 |  6.663e-03 |  6.423e-03 | 1.061e-02 |   6.280e-02  |  3.618e+05  |    4.471e+05   
 61.4% | 000273280 |    0.0803600  |          | 6.166e+04| 6.098e+04|            |            |  6.748e-03 | 1.088e-02 |   6.226e-02  |  4.739e+05  |    4.472e+05   
 61.5% | 000273920 |    0.1068180  | 6.128e+04| 6.078e+04| 6.055e+04|  2.435e-02 |  5.861e-03 |  6.515e-03 | 1.085e-02 |   6.233e-02  |  3.538e+05  |    4.471e+05   
 61.6% | 000274560 |    0.0798563  |          | 6.114e+04| 5.992e+04|            |            |  6.668e-03 | 1.071e-02 |   6.197e-02  |  4.698e+05  |    4.471e+05   
 61.8% | 000275200 |    0.1033889  | 6.185e+04| 6.039e+04| 6.270e+04|  2.345e-02 |  6.739e-03 |  6.313e-03 | 1.102e-02 |   5.989e-02  |  3.602e+05  |    4.470e+05   
 61.9% | 000275840 |    0.0785636  |          | 6.115e+04| 6.113e+04|            |            |  6.618e-03 | 1.119e-02 |   6.025e-02  |  4.704e+05  |    4.470e+05   
 62.1% | 000276480 |    0.1045733  | 6.281e+04| 6.058e+04| 6.122e+04|  2.437e-02 |  5.929e-03 |  6.376e-03 | 1.020e-02 |   6.084e-02  |  3.508e+05  |    4.470e+05   
 62.2% | 000277120 |    0.0776494  |          | 6.105e+04| 6.019e+04|            |            |  6.617e-03 | 1.068e-02 |   5.984e-02  |  4.688e+05  |    4.470e+05   
 62.4% | 000277760 |    0.1009142  | 5.995e+04| 6.046e+04| 6.254e+04|  2.326e-02 |  6.582e-03 |  6.246e-03 | 1.046e-02 |   5.822e-02  |  3.580e+05  |    4.469e+05   
 62.5% | 000278400 |    0.0761484  |          | 6.156e+04| 6.148e+04|            |            |  6.523e-03 | 1.188e-02 |   5.728e-02  |  4.708e+05  |    4.469e+05   
 62.6% | 000279040 |    0.1019288  | 6.027e+04| 6.063e+04| 6.100e+04|  2.417e-02 |  5.968e-03 |  6.196e-03 | 1.040e-02 |   5.852e-02  |  3.491e+05  |    4.468e+05   
 62.8% | 000279680 |    0.0750220  |          | 6.082e+04| 6.220e+04|            |            |  6.523e-03 | 1.052e-02 |   5.749e-02  |  4.706e+05  |    4.468e+05   
 62.9% | 000280320 |    0.0980108  | 5.944e+04| 6.086e+04| 6.373e+04|  2.321e-02 |  6.528e-03 |  6.169e-03 | 1.081e-02 |   5.509e-02  |  3.575e+05  |    4.468e+05   
 63.1% | 000280960 |    0.0742334  |          | 6.118e+04| 5.993e+04|            |            |  6.413e-03 | 1.118e-02 |   5.617e-02  |  4.683e+05  |    4.468e+05   
 63.2% | 000281600 |    0.0998358  | 6.032e+04| 6.051e+04| 6.154e+04|  2.417e-02 |  5.810e-03 |  6.146e-03 | 9.993e-03 |   5.679e-02  |  3.455e+05  |    4.467e+05   
 63.4% | 000282240 |    0.0727157  |          | 6.150e+04| 6.038e+04|            |            |  6.358e-03 | 1.034e-02 |   5.551e-02  |  4.707e+05  |    4.467e+05   
 63.5% | 000282880 |    0.0963627  | 5.700e+04| 6.064e+04| 6.219e+04|  2.315e-02 |  6.665e-03 |  6.080e-03 | 1.091e-02 |   5.332e-02  |  3.524e+05  |    4.467e+05   
 63.6% | 000283520 |    0.0712017  |          | 6.139e+04| 6.300e+04|            |            |  6.315e-03 | 1.076e-02 |   5.363e-02  |  4.732e+05  |    4.467e+05   
 63.8% | 000284160 |    0.0972661  | 5.592e+04| 6.078e+04| 6.206e+04|  2.421e-02 |  5.844e-03 |  6.095e-03 | 1.041e-02 |   5.383e-02  |  3.437e+05  |    4.466e+05   
 63.9% | 000284800 |    0.0703292  |          | 6.149e+04| 6.103e+04|            |            |  6.250e-03 | 1.008e-02 |   5.350e-02  |  4.715e+05  |    4.466e+05   
 64.1% | 000285440 |    0.0942607  | 5.691e+04| 6.046e+04| 6.282e+04|  2.311e-02 |  6.651e-03 |  5.910e-03 | 1.038e-02 |   5.214e-02  |  3.490e+05  |    4.465e+05   
 64.2% | 000286080 |    0.0692262  |          | 6.137e+04| 6.264e+04|            |            |  6.256e-03 | 1.051e-02 |   5.200e-02  |  4.715e+05  |    4.465e+05   
 64.4% | 000286720 |    0.0955063  | 5.583e+04| 6.024e+04| 6.053e+04|  2.396e-02 |  5.846e-03 |  5.911e-03 | 1.033e-02 |   5.254e-02  |  3.390e+05  |    4.465e+05   
 64.5% | 000287360 |    0.0685090  |          | 6.124e+04| 6.044e+04|            |            |  6.138e-03 | 1.001e-02 |   5.185e-02  |  4.688e+05  |    4.465e+05   
 64.7% | 000288000 |    0.0915131  | 5.444e+04| 6.082e+04| 6.304e+04|  2.294e-02 |  6.749e-03 |  5.880e-03 | 1.102e-02 |   4.893e-02  |  3.481e+05  |    4.464e+05   
 64.8% | 000288640 |    0.0675459  |          | 6.116e+04| 6.230e+04|            |            |  6.125e-03 | 1.136e-02 |   4.958e-02  |  4.678e+05  |    4.464e+05   
 64.9% | 000289280 |    0.0927952  | 5.545e+04| 6.082e+04| 6.107e+04|  2.383e-02 |  5.884e-03 |  5.822e-03 | 1.058e-02 |   4.972e-02  |  3.378e+05  |    4.463e+05   
 65.1% | 000289920 |    0.0662335  |          | 6.152e+04| 5.986e+04|            |            |  6.032e-03 | 9.694e-03 |   5.001e-02  |  4.693e+05  |    4.463e+05   
 65.2% | 000290560 |    0.0898879  | 6.026e+04| 6.075e+04| 6.012e+04|  2.281e-02 |  6.680e-03 |  5.834e-03 | 9.807e-03 |   4.870e-02  |  3.430e+05  |    4.463e+05   
 65.4% | 000291200 |    0.0654601  |          | 6.146e+04| 5.938e+04|            |            |  6.048e-03 | 1.021e-02 |   4.873e-02  |  4.671e+05  |    4.463e+05   
 65.5% | 000291840 |    0.0900539  | 6.187e+04| 6.113e+04| 6.124e+04|  2.353e-02 |  5.813e-03 |  5.773e-03 | 9.735e-03 |   4.813e-02  |  3.367e+05  |    4.462e+05   
 65.7% | 000292480 |    0.0642263  |          | 6.139e+04| 6.045e+04|            |            |  5.972e-03 | 9.991e-03 |   4.777e-02  |  4.682e+05  |    4.462e+05   
 65.8% | 000293120 |    0.0880974  | 5.951e+04| 6.056e+04| 6.024e+04|  2.262e-02 |  6.626e-03 |  5.645e-03 | 9.863e-03 |   4.725e-02  |  3.385e+05  |    4.461e+05   
 65.9% | 000293760 |    0.0637595  |          | 6.137e+04| 6.028e+04|            |            |  5.921e-03 | 1.017e-02 |   4.720e-02  |  4.638e+05  |    4.461e+05   
 66.1% | 000294400 |    0.0888347  | 6.347e+04| 6.041e+04| 5.821e+04|  2.325e-02 |  5.908e-03 |  5.660e-03 | 9.268e-03 |   4.799e-02  |  3.301e+05  |    4.461e+05   
 66.2% | 000295040 |    0.0634483  |          | 6.112e+04| 5.967e+04|            |            |  5.964e-03 | 9.764e-03 |   4.721e-02  |  4.583e+05  |    4.461e+05   
 66.4% | 000295680 |    0.0873014  | 6.079e+04| 6.050e+04| 5.999e+04|  2.226e-02 |  6.489e-03 |  5.559e-03 | 1.017e-02 |   4.677e-02  |  3.302e+05  |    4.460e+05   
 66.5% | 000296320 |    0.0622314  |          | 6.180e+04| 6.063e+04|            |            |  5.916e-03 | 9.824e-03 |   4.602e-02  |  4.593e+05  |    4.460e+05   
 66.7% | 000296960 |    0.0878769  | 5.922e+04| 6.041e+04| 6.019e+04|  2.313e-02 |  5.888e-03 |  5.593e-03 | 9.290e-03 |   4.724e-02  |  3.225e+05  |    4.459e+05   
 66.8% | 000297600 |    0.0622426  |          | 6.161e+04| 6.145e+04|            |            |  5.887e-03 | 9.910e-03 |   4.593e-02  |  4.514e+05  |    4.459e+05   
 67.0% | 000298240 |    0.0857755  | 5.451e+04| 6.104e+04| 6.481e+04|  2.223e-02 |  6.684e-03 |  5.479e-03 | 9.715e-03 |   4.579e-02  |  3.247e+05  |    4.458e+05   
 67.1% | 000298880 |    0.0614076  |          | 6.182e+04| 6.415e+04|            |            |  5.766e-03 | 9.562e-03 |   4.560e-02  |  4.497e+05  |    4.458e+05   
 67.2% | 000299520 |    0.0868353  | 5.441e+04| 6.024e+04| 6.056e+04|  2.290e-02 |  5.843e-03 |  5.406e-03 | 9.170e-03 |   4.702e-02  |  3.152e+05  |    4.457e+05   
 67.4% | 000300160 |    0.0616338  |          | 6.088e+04| 6.375e+04|            |            |  5.715e-03 | 9.383e-03 |   4.597e-02  |  4.403e+05  |    4.457e+05   
 67.5% | 000300800 |    0.0847233  | 5.660e+04| 6.115e+04| 6.318e+04|  2.207e-02 |  6.608e-03 |  5.342e-03 | 9.956e-03 |   4.495e-02  |  3.175e+05  |    4.457e+05   
 67.7% | 000301440 |    0.0615148  |          | 6.034e+04| 6.202e+04|            |            |  5.692e-03 | 9.332e-03 |   4.603e-02  |  4.334e+05  |    4.457e+05   
 67.8% | 000302080 |    0.0853587  | 5.677e+04| 6.096e+04| 6.108e+04|  2.307e-02 |  5.869e-03 |  5.337e-03 | 9.047e-03 |   4.552e-02  |  3.096e+05  |    4.456e+05   
 68.0% | 000302720 |    0.0597258  |          | 6.165e+04| 6.226e+04|            |            |  5.596e-03 | 9.044e-03 |   4.458e-02  |  4.385e+05  |    4.456e+05   
 68.1% | 000303360 |    0.0833054  | 5.682e+04| 6.037e+04| 6.111e+04|  2.210e-02 |  6.535e-03 |  5.325e-03 | 8.681e-03 |   4.480e-02  |  3.116e+05  |    4.455e+05   
 68.2% | 000304000 |    0.0600140  |          | 6.063e+04| 6.269e+04|            |            |  5.588e-03 | 9.029e-03 |   4.493e-02  |  4.286e+05  |    4.455e+05   
 68.4% | 000304640 |    0.0846194  | 5.668e+04| 6.039e+04| 5.904e+04|  2.293e-02 |  5.753e-03 |  5.313e-03 | 8.628e-03 |   4.540e-02  |  3.012e+05  |    4.454e+05   
 68.5% | 000305280 |    0.0593086  |          | 6.104e+04| 6.051e+04|            |            |  5.515e-03 | 8.752e-03 |   4.453e-02  |  4.259e+05  |    4.454e+05   
 68.7% | 000305920 |    0.0826121  | 5.658e+04| 6.082e+04| 5.965e+04|  2.212e-02 |  6.524e-03 |  5.216e-03 | 8.877e-03 |   4.401e-02  |  3.030e+05  |    4.453e+05   
 68.8% | 000306560 |    0.0591249  |          | 6.054e+04| 6.128e+04|            |            |  5.493e-03 | 8.489e-03 |   4.464e-02  |  4.195e+05  |    4.453e+05   
 69.0% | 000307200 |    0.0829768  | 5.720e+04| 6.115e+04| 5.742e+04|  2.300e-02 |  5.728e-03 |  5.036e-03 | 8.487e-03 |   4.412e-02  |  2.962e+05  |    4.452e+05   
 69.1% | 000307840 |    0.0585541  |          | 6.056e+04| 6.062e+04|            |            |  5.425e-03 | 8.386e-03 |   4.426e-02  |  4.158e+05  |    4.451e+05   
 69.3% | 000308480 |    0.0817639  | 5.781e+04| 6.115e+04| 5.814e+04|  2.192e-02 |  6.652e-03 |  5.035e-03 | 9.521e-03 |   4.288e-02  |  2.950e+05  |    4.451e+05   
 69.4% | 000309120 |    0.0579151  |          | 6.054e+04| 5.661e+04|            |            |  5.376e-03 | 8.328e-03 |   4.376e-02  |  4.126e+05  |    4.450e+05   
 69.5% | 000309760 |    0.0819228  | 5.691e+04| 6.084e+04| 5.025e+04|  2.277e-02 |  5.854e-03 |  5.026e-03 | 8.078e-03 |   4.364e-02  |  2.890e+05  |    4.449e+05   
 69.7% | 000310400 |    0.0572503  |          | 6.060e+04| 4.965e+04|            |            |  5.291e-03 | 8.103e-03 |   4.336e-02  |  4.096e+05  |    4.449e+05   
 69.8% | 000311040 |    0.0802740  | 5.715e+04| 6.091e+04| 6.232e+02|  2.182e-02 |  6.530e-03 |  4.949e-03 | 8.683e-03 |   4.220e-02  |  2.894e+05  |    4.448e+05   
 70.0% | 000311680 |    0.0565998  |          | 6.149e+04| 6.608e+02|            |            |  5.258e-03 | 8.376e-03 |   4.250e-02  |  4.066e+05  |    4.448e+05   
 70.1% | 000312320 |    0.0832660  | 5.797e+04| 5.744e+04|          |  2.282e-02 |  5.750e-03 |  4.807e-03 | 7.696e-03 |   4.591e-02  |  2.737e+05  |    4.447e+05   
 70.3% | 000312960 |    0.0578413  |          | 5.797e+04|          |            |            |  5.201e-03 | 7.454e-03 |   4.488e-02  |  3.903e+05  |    4.447e+05   
 70.4% | 000313600 |    0.0807809  | 5.513e+04| 5.807e+04|          |  2.180e-02 |  6.624e-03 |  4.696e-03 | 8.550e-03 |   4.373e-02  |  2.768e+05  |    4.446e+05   
 70.5% | 000314240 |    0.0573747  |          | 5.791e+04|          |            |            |  5.246e-03 | 7.865e-03 |   4.397e-02  |  3.859e+05  |    4.445e+05   
 70.7% | 000314880 |    0.0803817  | 5.501e+04| 5.788e+04|          |  2.211e-02 |  6.171e-03 |  4.892e-03 | 7.907e-03 |   4.345e-02  |  2.728e+05  |    4.444e+05   
 70.8% | 000315520 |    0.0558436  |          | 5.836e+04|          |            |            |  5.086e-03 | 7.845e-03 |   4.259e-02  |  3.888e+05  |    4.444e+05   
 71.0% | 000316160 |    0.0785455  | 5.456e+04| 5.791e+04|          |  2.165e-02 |  6.360e-03 |  4.757e-03 | 8.293e-03 |   4.185e-02  |  2.737e+05  |    4.443e+05   
 71.1% | 000316800 |    0.0555541  |          | 5.768e+04|          |            |            |  5.058e-03 | 7.685e-03 |   4.254e-02  |  3.832e+05  |    4.443e+05   
 71.3% | 000317440 |    0.0789412  | 5.381e+04| 5.790e+04|          |  2.275e-02 |  5.915e-03 |  4.750e-03 | 7.573e-03 |   4.184e-02  |  2.670e+05  |    4.442e+05   
 71.4% | 000318080 |    0.0545994  |          | 5.739e+04|          |            |            |  4.988e-03 | 7.506e-03 |   4.181e-02  |  3.822e+05  |    4.441e+05   
 71.6% | 000318720 |    0.0765201  | 5.274e+04| 5.786e+04|          |  2.181e-02 |  6.621e-03 |  4.688e-03 | 7.749e-03 |   4.025e-02  |  2.700e+05  |    4.440e+05   
 71.7% | 000319360 |    0.0535304  |          | 5.771e+04|          |            |            |  4.981e-03 | 7.487e-03 |   4.077e-02  |  3.820e+05  |    4.440e+05   
 71.8% | 000320000 |    0.0769702  | 5.289e+04| 5.782e+04|          |  2.255e-02 |  5.790e-03 |  4.760e-03 | 7.656e-03 |   3.999e-02  |  2.630e+05  |    4.439e+05   
 72.0% | 000320640 |    0.0524856  |          | 5.757e+04|          |            |            |  4.907e-03 | 7.420e-03 |   3.985e-02  |  3.818e+05  |    4.439e+05   
 72.1% | 000321280 |    0.0744750  | 5.882e+04| 5.848e+04|          |  2.171e-02 |  6.536e-03 |  4.569e-03 | 8.143e-03 |   3.807e-02  |  2.663e+05  |    4.438e+05   
 72.3% | 000321920 |    0.0513745  |          | 5.768e+04|          |            |            |  4.900e-03 | 7.138e-03 |   3.907e-02  |  3.821e+05  |    4.438e+05   
 72.4% | 000322560 |    0.0743777  | 5.851e+04| 5.784e+04|          |  2.256e-02 |  5.773e-03 |  4.614e-03 | 6.937e-03 |   3.831e-02  |  2.612e+05  |    4.437e+05   
 72.6% | 000323200 |    0.0508571  |          | 5.796e+04|          |            |            |  4.774e-03 | 7.873e-03 |   3.793e-02  |  3.781e+05  |    4.436e+05   
 72.7% | 000323840 |    0.0722708  | 5.769e+04| 5.793e+04|          |  2.171e-02 |  6.613e-03 |  4.501e-03 | 7.329e-03 |   3.675e-02  |  2.633e+05  |    4.435e+05   
 72.8% | 000324480 |    0.0494962  |          | 5.813e+04|          |            |            |  4.774e-03 | 7.293e-03 |   3.715e-02  |  3.804e+05  |    4.435e+05   
 73.0% | 000325120 |    0.0726308  | 5.765e+04| 5.805e+04|          |  2.249e-02 |  5.809e-03 |  4.402e-03 | 7.116e-03 |   3.664e-02  |  2.565e+05  |    4.434e+05   
 73.1% | 000325760 |    0.0483159  |          | 5.796e+04|          |            |            |  4.695e-03 | 7.009e-03 |   3.632e-02  |  3.815e+05  |    4.434e+05   
 73.3% | 000326400 |    0.0706626  | 5.679e+04| 5.865e+04|          |  2.164e-02 |  6.544e-03 |  4.440e-03 | 7.986e-03 |   3.462e-02  |  2.581e+05  |    4.433e+05   
 73.4% | 000327040 |    0.0486557  |          | 5.844e+04|          |            |            |  4.673e-03 | 8.436e-03 |   3.528e-02  |  3.708e+05  |    4.433e+05   
 73.6% | 000327680 |    0.0701626  | 5.665e+04| 5.853e+04|          |  2.242e-02 |  5.907e-03 |  4.390e-03 | 6.794e-03 |   3.461e-02  |  2.544e+05  |    4.431e+05   
 73.7% | 000328320 |    0.0460074  |          | 5.895e+04|          |            |            |  4.550e-03 | 7.148e-03 |   3.402e-02  |  3.837e+05  |    4.431e+05   
 73.9% | 000328960 |    0.0684765  | 5.628e+04| 5.825e+04|          |  2.147e-02 |  6.647e-03 |  4.299e-03 | 7.412e-03 |   3.336e-02  |  2.550e+05  |    4.430e+05   
 74.0% | 000329600 |    0.0460594  |          | 5.841e+04|          |            |            |  4.576e-03 | 7.485e-03 |   3.371e-02  |  3.750e+05  |    4.430e+05   
 74.1% | 000330240 |    0.0683931  | 5.554e+04| 5.824e+04|          |  2.210e-02 |  5.821e-03 |  4.312e-03 | 6.798e-03 |   3.323e-02  |  2.498e+05  |    4.429e+05   
 74.3% | 000330880 |    0.0442131  |          | 5.856e+04|          |            |            |  4.463e-03 | 6.659e-03 |   3.277e-02  |  3.821e+05  |    4.429e+05   
 74.4% | 000331520 |    0.0665362  | 5.637e+04| 5.857e+04|          |  2.126e-02 |  6.390e-03 |  4.126e-03 | 7.469e-03 |   3.176e-02  |  2.511e+05  |    4.428e+05   
 74.6% | 000332160 |    0.0440706  |          | 5.887e+04|          |            |            |  4.486e-03 | 7.362e-03 |   3.194e-02  |  3.748e+05  |    4.428e+05   
 74.7% | 000332800 |    0.0660793  | 5.653e+04| 5.888e+04|          |  2.223e-02 |  5.843e-03 |  4.167e-03 | 6.377e-03 |   3.134e-02  |  2.472e+05  |    4.427e+05   
 74.9% | 000333440 |    0.0432780  |          | 5.873e+04|          |            |            |  4.374e-03 | 7.381e-03 |   3.123e-02  |  3.731e+05  |    4.426e+05   
 75.0% | 000334080 |    0.0648232  | 5.467e+04| 5.835e+04|          |  2.139e-02 |  6.591e-03 |  4.142e-03 | 7.106e-03 |   3.027e-02  |  2.463e+05  |    4.425e+05   
 75.1% | 000334720 |    0.0427673  |          | 5.835e+04|          |            |            |  4.362e-03 | 7.446e-03 |   3.068e-02  |  3.690e+05  |    4.425e+05   
 75.3% | 000335360 |    0.0647277  | 5.414e+04| 5.848e+04|          |  2.211e-02 |  5.753e-03 |  4.125e-03 | 6.527e-03 |   3.002e-02  |  2.410e+05  |    4.424e+05   
 75.4% | 000336000 |    0.0416909  |          | 5.844e+04|          |            |            |  4.291e-03 | 7.223e-03 |   2.989e-02  |  3.699e+05  |    4.424e+05   
 75.6% | 000336640 |    0.0629562  | 5.416e+04| 5.830e+04|          |  2.127e-02 |  6.457e-03 |  3.937e-03 | 6.934e-03 |   2.889e-02  |  2.421e+05  |    4.423e+05   
 75.7% | 000337280 |    0.0410905  |          | 5.846e+04|          |            |            |  4.261e-03 | 7.360e-03 |   2.918e-02  |  3.666e+05  |    4.423e+05   
 75.9% | 000337920 |    0.0631803  | 5.432e+04| 5.823e+04|          |  2.200e-02 |  5.823e-03 |  4.017e-03 | 6.483e-03 |   2.874e-02  |  2.356e+05  |    4.422e+05   
 76.0% | 000338560 |    0.0391413  |          | 5.852e+04|          |            |            |  4.187e-03 | 6.263e-03 |   2.839e-02  |  3.758e+05  |    4.422e+05   
 76.1% | 000339200 |    0.0613113  | 5.370e+04| 5.877e+04|          |  2.116e-02 |  6.506e-03 |  3.838e-03 | 7.189e-03 |   2.722e-02  |  2.371e+05  |    4.421e+05   
 76.3% | 000339840 |    0.0389761  |          | 5.840e+04|          |            |            |  4.127e-03 | 6.722e-03 |   2.780e-02  |  3.684e+05  |    4.420e+05   
 76.4% | 000340480 |    0.0611012  | 5.402e+04| 5.851e+04|          |  2.194e-02 |  5.703e-03 |  3.927e-03 | 6.127e-03 |   2.719e-02  |  2.322e+05  |    4.419e+05   
 76.6% | 000341120 |    0.0376100  |          | 5.857e+04|          |            |            |  3.985e-03 | 6.275e-03 |   2.705e-02  |  3.727e+05  |    4.419e+05   
 76.7% | 000341760 |    0.0591287  | 5.383e+04| 5.855e+04|          |  2.103e-02 |  6.426e-03 |  3.764e-03 | 6.536e-03 |   2.589e-02  |  2.341e+05  |    4.418e+05   
 76.9% | 000342400 |    0.0379421  |          | 5.792e+04|          |            |            |  3.982e-03 | 6.976e-03 |   2.672e-02  |  3.604e+05  |    4.418e+05   
 77.0% | 000343040 |    0.0593810  | 5.374e+04| 5.855e+04|          |  2.165e-02 |  5.695e-03 |  3.815e-03 | 6.207e-03 |   2.580e-02  |  2.274e+05  |    4.417e+05   
 77.2% | 000343680 |    0.0360317  |          | 5.844e+04|          |            |            |  3.800e-03 | 6.021e-03 |   2.592e-02  |  3.702e+05  |    4.417e+05   
 77.3% | 000344320 |    0.0578315  | 5.570e+04| 5.803e+04|          |  2.084e-02 |  6.409e-03 |  3.663e-03 | 6.593e-03 |   2.485e-02  |  2.278e+05  |    4.416e+05   
 77.4% | 000344960 |    0.0361603  |          | 5.815e+04|          |            |            |  3.809e-03 | 6.743e-03 |   2.534e-02  |  3.597e+05  |    4.416e+05   
 77.6% | 000345600 |    0.0576069  | 5.551e+04| 5.873e+04|          |  2.162e-02 |  5.797e-03 |  3.720e-03 | 6.043e-03 |   2.435e-02  |  2.229e+05  |    4.415e+05   
 77.7% | 000346240 |    0.0347080  |          | 5.773e+04|          |            |            |  3.573e-03 | 5.854e-03 |   2.499e-02  |  3.653e+05  |    4.415e+05   
 77.9% | 000346880 |    0.0559336  | 5.447e+04| 5.824e+04|          |  2.075e-02 |  6.253e-03 |  3.567e-03 | 6.375e-03 |   2.337e-02  |  2.237e+05  |    4.414e+05   
 78.0% | 000347520 |    0.0350645  |          | 5.794e+04|          |            |            |  3.589e-03 | 6.935e-03 |   2.426e-02  |  3.523e+05  |    4.413e+05   
 78.2% | 000348160 |    0.0563402  | 5.468e+04| 5.822e+04|          |  2.160e-02 |  5.862e-03 |  3.617e-03 | 6.039e-03 |   2.320e-02  |  2.164e+05  |    4.412e+05   
 78.3% | 000348800 |    0.0332609  |          | 5.811e+04|          |            |            |  3.281e-03 | 6.106e-03 |   2.357e-02  |  3.618e+05  |    4.412e+05   
 78.4% | 000349440 |    0.0548374  | 5.301e+04| 5.773e+04|          |  2.076e-02 |  6.383e-03 |  3.479e-03 | 6.527e-03 |   2.221e-02  |  2.166e+05  |    4.411e+05   
 78.6% | 000350080 |    0.0326054  |          | 5.786e+04|          |            |            |  3.354e-03 | 5.991e-03 |   2.301e-02  |  3.594e+05  |    4.411e+05   
 78.7% | 000350720 |    0.0546429  | 5.322e+04| 5.727e+04|          |  2.135e-02 |  5.862e-03 |  3.499e-03 | 5.642e-03 |   2.225e-02  |  2.116e+05  |    4.410e+05   
 78.9% | 000351360 |    0.0316696  |          | 5.790e+04|          |            |            |  4.061e-03 | 5.810e-03 |   2.150e-02  |  3.602e+05  |    4.410e+05   
 79.0% | 000352000 |    0.0531986  | 5.803e+04| 5.748e+04|          |  2.063e-02 |  6.479e-03 |  3.381e-03 | 6.288e-03 |   2.107e-02  |  2.115e+05  |    4.409e+05   
