Node Binding: Process 6 [(p,q)=(2,1)] GPU: 6, CPU Cores: 10 - {41-59}
Node Binding: Process 7 [(p,q)=(3,1)] GPU: 7, CPU Cores: 10 - {61-79}
Node Binding: Process 0 [(p,q)=(0,0)] GPU: 0, CPU Cores: 10 - {0-18}
Node Binding: Process 2 [(p,q)=(2,0)] GPU: 2, CPU Cores: 10 - {40-58}
Node Binding: Process 3 [(p,q)=(3,0)] GPU: 3, CPU Cores: 10 - {60-78}
Node Binding: Process 4 [(p,q)=(0,1)] GPU: 4, CPU Cores: 10 - {1-19}
Node Binding: Process 1 [(p,q)=(1,0)] GPU: 1, CPU Cores: 10 - {20-38}
Node Binding: Process 5 [(p,q)=(1,1)] GPU: 5, CPU Cores: 10 - {21-39}
Local matrix size       = 184.844 GiBs
Total device memory use = 189.112 GiBs
--------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |            |            |            |           |              |             |               
 38.9% | 000173440 |    0.1622680  |          | 8.423e+04| 7.385e+04|            |            |  1.060e-02 | 3.431e-02 |   1.166e-01  |  5.850e+05  |    5.698e+05   
 39.1% | 000174080 |    0.1796864  | 5.571e+04| 8.381e+04| 7.553e+04|  2.473e-02 |  4.974e-03 |  1.010e-02 | 1.768e-02 |   1.243e-01  |  5.258e+05  |    5.697e+05   
 39.2% | 000174720 |    0.1577105  |          | 8.430e+04| 7.493e+04|            |            |  1.046e-02 | 2.963e-02 |   1.169e-01  |  5.962e+05  |    5.697e+05   
 39.4% | 000175360 |    0.1780470  | 5.543e+04| 8.369e+04| 7.477e+04|  2.488e-02 |  6.575e-03 |  1.018e-02 | 1.894e-02 |   1.212e-01  |  5.256e+05  |    5.696e+05   
 39.5% | 000176000 |    0.1599737  |          | 8.439e+04| 7.488e+04|            |            |  1.046e-02 | 3.854e-02 |   1.103e-01  |  5.823e+05  |    5.696e+05   
 39.7% | 000176640 |    0.1776155  | 5.485e+04| 8.383e+04| 7.489e+04|  2.493e-02 |  5.019e-03 |  9.841e-03 | 1.715e-02 |   1.228e-01  |  5.219e+05  |    5.695e+05   
 39.8% | 000177280 |    0.1542488  |          | 8.392e+04| 7.464e+04|            |            |  1.033e-02 | 2.645e-02 |   1.167e-01  |  5.982e+05  |    5.696e+05   
 39.9% | 000177920 |    0.1749599  | 5.508e+04| 8.365e+04| 7.477e+04|  2.488e-02 |  6.598e-03 |  1.011e-02 | 1.867e-02 |   1.185e-01  |  5.248e+05  |    5.695e+05   
 40.1% | 000178560 |    0.1562673  |          | 8.421e+04| 7.514e+04|            |            |  1.036e-02 | 3.618e-02 |   1.090e-01  |  5.848e+05  |    5.695e+05   
 40.2% | 000179200 |    0.1750730  | 5.525e+04| 8.370e+04| 7.496e+04|  2.527e-02 |  5.106e-03 |  9.978e-03 | 1.712e-02 |   1.199e-01  |  5.195e+05  |    5.694e+05   
 40.4% | 000179840 |    0.1516477  |          | 8.310e+04| 7.464e+04|            |            |  1.025e-02 | 2.437e-02 |   1.163e-01  |  5.969e+05  |    5.695e+05   
 40.5% | 000180480 |    0.1731146  | 5.566e+04| 8.343e+04| 7.450e+04|  2.536e-02 |  6.779e-03 |  9.925e-03 | 1.832e-02 |   1.167e-01  |  5.203e+05  |    5.694e+05   
 40.7% | 000181120 |    0.1502178  |          | 8.438e+04| 7.481e+04|            |            |  1.027e-02 | 3.076e-02 |   1.085e-01  |  5.968e+05  |    5.694e+05   
 40.8% | 000181760 |    0.1723296  | 5.527e+04| 8.359e+04| 7.503e+04|  2.534e-02 |  5.017e-03 |  1.008e-02 | 1.667e-02 |   1.174e-01  |  5.177e+05  |    5.693e+05   
 40.9% | 000182400 |    0.1485501  |          | 8.467e+04| 7.476e+04|            |            |  1.021e-02 | 2.669e-02 |   1.109e-01  |  5.976e+05  |    5.694e+05   
 41.1% | 000183040 |    0.1712836  | 5.489e+04| 8.316e+04| 7.394e+04|  2.572e-02 |  6.320e-03 |  9.924e-03 | 1.802e-02 |   1.148e-01  |  5.158e+05  |    5.692e+05   
 41.2% | 000183680 |    0.1484878  |          | 8.415e+04| 7.375e+04|            |            |  1.018e-02 | 2.870e-02 |   1.089e-01  |  5.921e+05  |    5.693e+05   
 41.4% | 000184320 |    0.1717220  | 5.543e+04| 8.319e+04| 7.428e+04|  2.623e-02 |  5.268e-03 |  9.798e-03 | 1.696e-02 |   1.159e-01  |  5.095e+05  |    5.692e+05   
 41.5% | 000184960 |    0.1432341  |          | 8.393e+04| 7.455e+04|            |            |  1.012e-02 | 1.937e-02 |   1.131e-01  |  6.078e+05  |    5.692e+05   
 41.7% | 000185600 |    0.1676732  | 5.539e+04| 8.338e+04| 7.479e+04|  2.583e-02 |  7.393e-03 |  9.796e-03 | 1.765e-02 |   1.115e-01  |  5.167e+05  |    5.691e+05   
 41.8% | 000186240 |    0.1478164  |          | 8.283e+04| 7.396e+04|            |            |  1.007e-02 | 3.158e-02 |   1.055e-01  |  5.832e+05  |    5.692e+05   
 42.0% | 000186880 |    0.1681353  | 5.544e+04| 8.323e+04| 7.417e+04|  2.554e-02 |  4.929e-03 |  9.722e-03 | 1.633e-02 |   1.137e-01  |  5.102e+05  |    5.690e+05   
 42.1% | 000187520 |    0.1408641  |          | 8.286e+04| 7.524e+04|            |            |  9.959e-03 | 1.876e-02 |   1.114e-01  |  6.060e+05  |    5.691e+05   
 42.2% | 000188160 |    0.1648609  | 5.474e+04| 8.315e+04| 7.422e+04|  2.516e-02 |  6.957e-03 |  9.617e-03 | 1.772e-02 |   1.095e-01  |  5.152e+05  |    5.690e+05   
 42.4% | 000188800 |    0.1450536  |          | 8.333e+04| 7.340e+04|            |            |  9.886e-03 | 3.216e-02 |   1.023e-01  |  5.827e+05  |    5.690e+05   
 42.5% | 000189440 |    0.1639723  | 5.476e+04| 8.339e+04| 7.461e+04|  2.485e-02 |  5.031e-03 |  9.502e-03 | 1.629e-02 |   1.105e-01  |  5.129e+05  |    5.689e+05   
 42.7% | 000190080 |    0.1396829  |          | 8.463e+04| 7.466e+04|            |            |  9.926e-03 | 2.530e-02 |   1.037e-01  |  5.990e+05  |    5.690e+05   
 42.8% | 000190720 |    0.1618611  | 5.423e+04| 8.303e+04| 7.432e+04|  2.485e-02 |  6.941e-03 |  9.710e-03 | 1.718e-02 |   1.073e-01  |  5.144e+05  |    5.688e+05   
 43.0% | 000191360 |    0.1409305  |          | 8.488e+04| 7.456e+04|            |            |  9.891e-03 | 3.187e-02 |   9.849e-02  |  5.878e+05  |    5.689e+05   
 43.1% | 000192000 |    0.1618906  | 5.465e+04| 8.300e+04| 7.409e+04|  2.481e-02 |  4.727e-03 |  9.287e-03 | 1.604e-02 |   1.089e-01  |  5.091e+05  |    5.688e+05   
 43.2% | 000192640 |    0.1358406  |          | 8.302e+04| 7.440e+04|            |            |  9.773e-03 | 1.884e-02 |   1.065e-01  |  6.037e+05  |    5.688e+05   
 43.4% | 000193280 |    0.1591539  | 5.325e+04| 8.317e+04| 7.421e+04|  2.492e-02 |  7.028e-03 |  9.544e-03 | 1.707e-02 |   1.048e-01  |  5.127e+05  |    5.687e+05   
 43.5% | 000193920 |    0.1387186  |          | 8.344e+04| 7.460e+04|            |            |  9.739e-03 | 3.054e-02 |   9.775e-02  |  5.852e+05  |    5.687e+05   
 43.7% | 000194560 |    0.1586469  | 5.417e+04| 8.324e+04| 7.491e+04|  2.494e-02 |  5.282e-03 |  9.321e-03 | 1.611e-02 |   1.054e-01  |  5.091e+05  |    5.686e+05   
 43.8% | 000195200 |    0.1342756  |          | 8.468e+04| 7.400e+04|            |            |  9.720e-03 | 2.472e-02 |   9.911e-02  |  5.985e+05  |    5.687e+05   
 44.0% | 000195840 |    0.1553733  | 5.552e+04| 8.318e+04| 7.509e+04|  2.471e-02 |  6.742e-03 |  9.461e-03 | 1.696e-02 |   1.014e-01  |  5.146e+05  |    5.686e+05   
 44.1% | 000196480 |    0.1342416  |          | 8.404e+04| 7.456e+04|            |            |  9.706e-03 | 2.811e-02 |   9.573e-02  |  5.925e+05  |    5.686e+05   
 44.3% | 000197120 |    0.1557293  | 5.610e+04| 8.303e+04| 7.472e+04|  2.463e-02 |  4.729e-03 |  9.461e-03 | 1.518e-02 |   1.037e-01  |  5.081e+05  |    5.685e+05   
 44.4% | 000197760 |    0.1311560  |          | 8.358e+04| 7.464e+04|            |            |  9.550e-03 | 2.140e-02 |   9.948e-02  |  6.002e+05  |    5.686e+05   
 44.5% | 000198400 |    0.1530036  | 5.603e+04| 8.302e+04| 7.528e+04|  2.491e-02 |  6.632e-03 |  9.311e-03 | 1.682e-02 |   9.921e-02  |  5.119e+05  |    5.685e+05   
 44.7% | 000199040 |    0.1327067  |          | 8.432e+04| 7.451e+04|            |            |  9.612e-03 | 3.131e-02 |   9.107e-02  |  5.871e+05  |    5.685e+05   
 44.8% | 000199680 |    0.1532285  | 5.561e+04| 8.315e+04| 7.450e+04|  2.483e-02 |  5.041e-03 |  9.285e-03 | 1.621e-02 |   1.001e-01  |  5.059e+05  |    5.684e+05   
 45.0% | 000200320 |    0.1268601  |          | 8.430e+04| 7.467e+04|            |            |  9.541e-03 | 1.998e-02 |   9.663e-02  |  6.078e+05  |    5.684e+05   
 45.1% | 000200960 |    0.1514443  | 5.405e+04| 8.305e+04| 7.420e+04|  2.508e-02 |  7.299e-03 |  9.202e-03 | 1.663e-02 |   9.770e-02  |  5.065e+05  |    5.683e+05   
 45.3% | 000201600 |    0.1307961  |          | 8.402e+04| 7.435e+04|            |            |  9.495e-03 | 2.974e-02 |   9.086e-02  |  5.834e+05  |    5.683e+05   
 45.4% | 000202240 |    0.1499246  | 5.462e+04| 8.332e+04| 7.471e+04|  2.437e-02 |  4.810e-03 |  9.153e-03 | 1.583e-02 |   9.777e-02  |  5.063e+05  |    5.682e+05   
 45.5% | 000202880 |    0.1272580  |          | 8.353e+04| 7.480e+04|            |            |  9.355e-03 | 2.614e-02 |   9.103e-02  |  5.933e+05  |    5.683e+05   
 45.7% | 000203520 |    0.1475229  | 5.407e+04| 8.319e+04| 7.477e+04|  2.446e-02 |  6.611e-03 |  9.036e-03 | 1.635e-02 |   9.494e-02  |  5.091e+05  |    5.682e+05   
 45.8% | 000204160 |    0.1276937  |          | 8.438e+04| 7.409e+04|            |            |  9.386e-03 | 3.020e-02 |   8.745e-02  |  5.851e+05  |    5.682e+05   
 46.0% | 000204800 |    0.1481805  | 5.423e+04| 8.306e+04| 7.423e+04|  2.467e-02 |  5.015e-03 |  9.025e-03 | 1.490e-02 |   9.682e-02  |  5.015e+05  |    5.681e+05   
 46.1% | 000205440 |    0.1225590  |          | 8.376e+04| 7.438e+04|            |            |  9.267e-03 | 1.947e-02 |   9.310e-02  |  6.032e+05  |    5.681e+05   
 46.3% | 000206080 |    0.1452856  | 5.373e+04| 8.319e+04| 7.439e+04|  2.453e-02 |  6.933e-03 |  9.133e-03 | 1.673e-02 |   9.208e-02  |  5.061e+05  |    5.680e+05   
 46.4% | 000206720 |    0.1252429  |          | 8.348e+04| 7.371e+04|            |            |  9.199e-03 | 3.023e-02 |   8.514e-02  |  5.840e+05  |    5.681e+05   
 46.6% | 000207360 |    0.1448745  | 5.382e+04| 8.295e+04| 7.475e+04|  2.409e-02 |  4.886e-03 |  8.985e-03 | 1.474e-02 |   9.428e-02  |  5.021e+05  |    5.679e+05   
 46.7% | 000208000 |    0.1214428  |          | 8.415e+04| 7.448e+04|            |            |  9.298e-03 | 2.227e-02 |   8.916e-02  |  5.958e+05  |    5.680e+05   
 46.8% | 000208640 |    0.1431813  | 5.370e+04| 8.276e+04| 7.376e+04|  2.413e-02 |  6.789e-03 |  8.952e-03 | 1.650e-02 |   9.081e-02  |  5.026e+05  |    5.679e+05   
 47.0% | 000209280 |    0.1217610  |          | 8.406e+04| 7.464e+04|            |            |  9.251e-03 | 2.824e-02 |   8.359e-02  |  5.879e+05  |    5.679e+05   
 47.1% | 000209920 |    0.1425917  | 5.386e+04| 8.260e+04| 7.393e+04|  2.374e-02 |  4.872e-03 |  8.927e-03 | 1.457e-02 |   9.261e-02  |  4.993e+05  |    5.678e+05   
 47.3% | 000210560 |    0.1185782  |          | 8.332e+04| 7.438e+04|            |            |  9.086e-03 | 2.001e-02 |   8.874e-02  |  5.971e+05  |    5.678e+05   
 47.4% | 000211200 |    0.1397859  | 5.449e+04| 8.288e+04| 7.421e+04|  2.376e-02 |  6.693e-03 |  8.800e-03 | 1.637e-02 |   8.815e-02  |  5.038e+05  |    5.677e+05   
 47.6% | 000211840 |    0.1181181  |          | 8.391e+04| 7.420e+04|            |            |  9.138e-03 | 2.581e-02 |   8.256e-02  |  5.930e+05  |    5.678e+05   
 47.7% | 000212480 |    0.1401377  | 5.445e+04| 8.254e+04| 7.397e+04|  2.354e-02 |  4.808e-03 |  8.814e-03 | 1.425e-02 |   9.080e-02  |  4.971e+05  |    5.677e+05   
 47.8% | 000213120 |    0.1157680  |          | 8.338e+04| 7.422e+04|            |            |  9.057e-03 | 1.835e-02 |   8.766e-02  |  5.984e+05  |    5.677e+05   
 48.0% | 000213760 |    0.1372954  | 5.475e+04| 8.285e+04| 7.435e+04|  2.378e-02 |  6.708e-03 |  8.788e-03 | 1.618e-02 |   8.578e-02  |  5.018e+05  |    5.676e+05   
 48.1% | 000214400 |    0.1176847  |          | 8.417e+04| 7.470e+04|            |            |  9.074e-03 | 2.868e-02 |   7.923e-02  |  5.822e+05  |    5.676e+05   
 48.3% | 000215040 |    0.1366308  | 5.467e+04| 8.281e+04| 7.447e+04|  2.342e-02 |  4.735e-03 |  8.773e-03 | 1.523e-02 |   8.647e-02  |  4.987e+05  |    5.675e+05   
 48.4% | 000215680 |    0.1131950  |          | 8.451e+04| 7.497e+04|            |            |  8.937e-03 | 2.358e-02 |   7.996e-02  |  5.986e+05  |    5.675e+05   
 48.6% | 000216320 |    0.1346314  | 5.476e+04| 8.315e+04| 7.406e+04|  2.371e-02 |  6.770e-03 |  8.609e-03 | 1.669e-02 |   8.288e-02  |  5.005e+05  |    5.674e+05   
 48.7% | 000216960 |    0.1138441  |          | 8.408e+04| 7.373e+04|            |            |  8.943e-03 | 2.615e-02 |   7.806e-02  |  5.886e+05  |    5.675e+05   
 48.9% | 000217600 |    0.1341454  | 5.485e+04| 8.285e+04| 7.349e+04|  2.292e-02 |  4.664e-03 |  8.436e-03 | 1.441e-02 |   8.565e-02  |  4.967e+05  |    5.674e+05   
 49.0% | 000218240 |    0.1110148  |          | 8.272e+04| 7.347e+04|            |            |  8.743e-03 | 1.839e-02 |   8.314e-02  |  5.969e+05  |    5.674e+05   
 49.1% | 000218880 |    0.1316370  | 5.482e+04| 8.299e+04| 7.385e+04|  2.305e-02 |  6.263e-03 |  8.612e-03 | 1.546e-02 |   8.177e-02  |  5.005e+05  |    5.673e+05   
 49.3% | 000219520 |    0.1113170  |          | 8.395e+04| 7.447e+04|            |            |  8.833e-03 | 2.498e-02 |   7.682e-02  |  5.886e+05  |    5.673e+05   
 49.4% | 000220160 |    0.1326808  | 5.473e+04| 8.259e+04| 7.246e+04|  2.314e-02 |  4.948e-03 |  8.475e-03 | 1.419e-02 |   8.422e-02  |  4.910e+05  |    5.672e+05   
 49.6% | 000220800 |    0.1082847  |          | 8.370e+04| 7.309e+04|            |            |  8.700e-03 | 1.876e-02 |   8.012e-02  |  5.982e+05  |    5.673e+05   
 49.7% | 000221440 |    0.1294118  | 5.480e+04| 8.285e+04| 7.363e+04|  2.322e-02 |  6.418e-03 |  8.447e-03 | 1.618e-02 |   7.886e-02  |  4.977e+05  |    5.672e+05   
 49.9% | 000222080 |    0.1102344  |          | 8.393e+04| 7.373e+04|            |            |  8.692e-03 | 2.906e-02 |   7.182e-02  |  5.810e+05  |    5.672e+05   
 50.0% | 000222720 |    0.1296200  | 5.435e+04| 8.267e+04| 7.341e+04|  2.317e-02 |  4.776e-03 |  8.438e-03 | 1.384e-02 |   8.146e-02  |  4.913e+05  |    5.671e+05   
 50.1% | 000223360 |    0.1057723  |          | 8.305e+04| 7.380e+04|            |            |  8.545e-03 | 1.787e-02 |   7.863e-02  |  5.986e+05  |    5.671e+05   
 50.3% | 000224000 |    0.1265131  | 5.447e+04| 8.273e+04| 7.445e+04|  2.306e-02 |  6.078e-03 |  8.424e-03 | 1.556e-02 |   7.674e-02  |  4.976e+05  |    5.670e+05   
 50.4% | 000224640 |    0.1079519  |          | 8.304e+04| 7.311e+04|            |            |  8.550e-03 | 2.714e-02 |   7.157e-02  |  5.797e+05  |    5.670e+05   
 50.6% | 000225280 |    0.1273434  | 5.382e+04| 8.257e+04| 7.384e+04|  2.329e-02 |  4.689e-03 |  8.353e-03 | 1.358e-02 |   7.940e-02  |  4.886e+05  |    5.669e+05   
 50.7% | 000225920 |    0.1041648  |          | 8.280e+04| 7.355e+04|            |            |  8.503e-03 | 1.813e-02 |   7.682e-02  |  5.939e+05  |    5.669e+05   
 50.9% | 000226560 |    0.1251424  | 5.643e+04| 8.270e+04| 7.336e+04|  2.341e-02 |  6.614e-03 |  8.201e-03 | 1.535e-02 |   7.556e-02  |  4.915e+05  |    5.668e+05   
 51.0% | 000227200 |    0.1048938  |          | 8.214e+04| 7.327e+04|            |            |  8.482e-03 | 2.408e-02 |   7.162e-02  |  5.829e+05  |    5.669e+05   
 51.1% | 000227840 |    0.1245333  | 5.595e+04| 8.251e+04| 7.446e+04|  2.329e-02 |  4.983e-03 |  8.147e-03 | 1.373e-02 |   7.670e-02  |  4.881e+05  |    5.667e+05   
 51.3% | 000228480 |    0.1019470  |          | 8.402e+04| 7.463e+04|            |            |  8.495e-03 | 2.125e-02 |   7.145e-02  |  5.928e+05  |    5.668e+05   
 51.4% | 000229120 |    0.1223523  | 5.569e+04| 8.268e+04| 7.370e+04|  2.325e-02 |  6.524e-03 |  8.134e-03 | 1.511e-02 |   7.319e-02  |  4.910e+05  |    5.667e+05   
 51.6% | 000229760 |    0.1029530  |          | 8.349e+04| 7.343e+04|            |            |  8.336e-03 | 2.643e-02 |   6.750e-02  |  5.801e+05  |    5.667e+05   
 51.7% | 000230400 |    0.1225716  | 5.569e+04| 8.238e+04| 7.404e+04|  2.339e-02 |  4.828e-03 |  8.017e-03 | 1.319e-02 |   7.532e-02  |  4.843e+05  |    5.666e+05   
 51.9% | 000231040 |    0.0997405  |          | 8.424e+04| 7.392e+04|            |            |  8.269e-03 | 2.176e-02 |   6.900e-02  |  5.917e+05  |    5.666e+05   
 52.0% | 000231680 |    0.1206599  | 5.464e+04| 8.249e+04| 7.352e+04|  2.333e-02 |  6.365e-03 |  8.027e-03 | 1.494e-02 |   7.166e-02  |  4.862e+05  |    5.665e+05   
 52.2% | 000232320 |    0.0992100  |          | 8.370e+04| 7.269e+04|            |            |  8.360e-03 | 2.200e-02 |   6.820e-02  |  5.878e+05  |    5.665e+05   
 52.3% | 000232960 |    0.1203108  | 5.449e+04| 8.265e+04| 7.418e+04|  2.354e-02 |  4.748e-03 |  8.075e-03 | 1.331e-02 |   7.272e-02  |  4.818e+05  |    5.664e+05   
 52.4% | 000233600 |    0.0969364  |          | 8.397e+04| 7.253e+04|            |            |  8.201e-03 | 2.026e-02 |   6.773e-02  |  5.944e+05  |    5.664e+05   
 52.6% | 000234240 |    0.1188755  | 5.509e+04| 8.238e+04| 7.350e+04|  2.404e-02 |  7.032e-03 |  7.978e-03 | 1.489e-02 |   6.928e-02  |  4.817e+05  |    5.663e+05   
 52.7% | 000234880 |    0.0957077  |          | 8.392e+04| 7.277e+04|            |            |  8.125e-03 | 1.907e-02 |   6.784e-02  |  5.947e+05  |    5.664e+05   
 52.9% | 000235520 |    0.1173360  | 5.470e+04| 8.237e+04| 7.655e+04|  2.391e-02 |  5.120e-03 |  7.799e-03 | 1.322e-02 |   6.974e-02  |  4.822e+05  |    5.663e+05   
 53.0% | 000236160 |    0.0931446  |          | 8.386e+04| 7.674e+04|            |            |  8.053e-03 | 1.945e-02 |   6.492e-02  |  6.037e+05  |    5.663e+05   
 53.2% | 000236800 |    0.1162877  | 5.493e+04| 8.252e+04| 7.392e+04|  2.386e-02 |  6.929e-03 |  7.807e-03 | 1.488e-02 |   6.708e-02  |  4.806e+05  |    5.662e+05   
 53.3% | 000237440 |    0.0952300  |          | 8.317e+04| 7.357e+04|            |            |  8.162e-03 | 2.384e-02 |   6.256e-02  |  5.833e+05  |    5.662e+05   
 53.4% | 000238080 |    0.1146689  | 5.367e+04| 8.249e+04| 7.591e+04|  2.332e-02 |  4.796e-03 |  7.837e-03 | 1.361e-02 |   6.724e-02  |  4.815e+05  |    5.661e+05   
 53.6% | 000238720 |    0.0920732  |          | 8.391e+04| 7.329e+04|            |            |  7.927e-03 | 2.083e-02 |   6.257e-02  |  5.959e+05  |    5.661e+05   
 53.7% | 000239360 |    0.1144391  | 5.403e+04| 8.232e+04| 7.273e+04|  2.371e-02 |  7.009e-03 |  7.712e-03 | 1.480e-02 |   6.558e-02  |  4.765e+05  |    5.660e+05   
 53.9% | 000240000 |    0.0916590  |          | 8.209e+04| 7.261e+04|            |            |  7.930e-03 | 1.627e-02 |   6.678e-02  |  5.912e+05  |    5.660e+05   
 54.0% | 000240640 |    0.1133100  | 5.576e+04| 8.236e+04| 7.395e+04|  2.330e-02 |  4.956e-03 |  7.763e-03 | 1.259e-02 |   6.699e-02  |  4.753e+05  |    5.659e+05   
 54.2% | 000241280 |    0.0916097  |          | 8.204e+04| 7.298e+04|            |            |  7.679e-03 | 1.860e-02 |   6.460e-02  |  5.842e+05  |    5.660e+05   
 54.3% | 000241920 |    0.1119882  | 5.493e+04| 8.205e+04| 7.251e+04|  2.342e-02 |  6.716e-03 |  7.610e-03 | 1.452e-02 |   6.378e-02  |  4.749e+05  |    5.658e+05   
 54.5% | 000242560 |    0.0910404  |          | 8.255e+04| 7.255e+04|            |            |  7.762e-03 | 2.265e-02 |   5.994e-02  |  5.805e+05  |    5.659e+05   
 54.6% | 000243200 |    0.1118984  | 5.408e+04| 8.248e+04| 7.278e+04|  2.357e-02 |  4.920e-03 |  7.670e-03 | 1.253e-02 |   6.550e-02  |  4.693e+05  |    5.657e+05   
 54.7% | 000243840 |    0.0880229  |          | 8.441e+04| 7.831e+04|            |            |  7.846e-03 | 2.074e-02 |   5.872e-02  |  5.929e+05  |    5.658e+05   
 54.9% | 000244480 |    0.1063730  | 5.497e+04| 8.270e+04| 8.161e+04|  2.369e-02 |  6.944e-03 |  7.611e-03 | 1.472e-02 |   5.773e-02  |  4.875e+05  |    5.657e+05   
 55.0% | 000245120 |    0.0909504  |          | 8.308e+04| 7.987e+04|            |            |  8.340e-03 | 3.472e-02 |   4.721e-02  |  5.666e+05  |    5.657e+05   
 55.2% | 000245760 |    0.1065588  | 5.398e+04| 8.219e+04| 8.141e+04|  2.341e-02 |  4.868e-03 |  7.492e-03 | 1.217e-02 |   6.090e-02  |  4.805e+05  |    5.656e+05   
 55.3% | 000246400 |    0.0840442  |          | 8.348e+04| 8.046e+04|            |            |  8.670e-03 | 1.815e-02 |   5.653e-02  |  6.053e+05  |    5.656e+05   
 55.5% | 000247040 |    0.1052476  | 5.564e+04| 8.240e+04| 8.073e+04|  2.412e-02 |  6.413e-03 |  7.358e-03 | 1.389e-02 |   5.728e-02  |  4.803e+05  |    5.655e+05   
 55.6% | 000247680 |    0.0848808  |          | 8.212e+04| 7.891e+04|            |            |  1.659e-02 | 1.996e-02 |   4.765e-02  |  5.917e+05  |    5.656e+05   
 55.7% | 000248320 |    0.1061688  | 5.583e+04| 8.202e+04| 8.156e+04|  2.499e-02 |  5.081e-03 |  7.337e-03 | 1.273e-02 |   5.847e-02  |  4.700e+05  |    5.654e+05   
 55.9% | 000248960 |    0.0826426  |          | 8.325e+04| 8.105e+04|            |            |  2.139e-02 | 1.905e-02 |   4.149e-02  |  5.999e+05  |    5.655e+05   
 56.0% | 000249600 |    0.1040907  | 5.266e+04| 8.257e+04| 8.117e+04|  2.501e-02 |  8.134e-03 |  7.316e-03 | 1.444e-02 |   5.471e-02  |  4.732e+05  |    5.654e+05   
 56.2% | 000250240 |    0.0835239  |          | 8.291e+04| 7.942e+04|            |            |  2.814e-02 | 2.202e-02 |   3.267e-02  |  5.858e+05  |    5.654e+05   
 56.3% | 000250880 |    0.1030955  | 5.267e+04| 8.219e+04| 8.047e+04|  2.368e-02 |  4.982e-03 |  7.287e-03 | 1.163e-02 |   5.791e-02  |  4.715e+05  |    5.653e+05   
 56.5% | 000251520 |    0.0795025  |          | 8.347e+04| 8.015e+04|            |            |  2.777e-02 | 1.774e-02 |   3.332e-02  |  6.074e+05  |    5.653e+05   
 56.6% | 000252160 |    0.1033010  | 5.505e+04| 8.206e+04| 7.396e+04|  2.386e-02 |  7.153e-03 |  7.062e-03 | 1.407e-02 |   5.573e-02  |  4.644e+05  |    5.652e+05   
 56.8% | 000252800 |    0.0788507  |          | 8.284e+04| 7.744e+04|            |            |  2.835e-02 | 1.524e-02 |   3.458e-02  |  6.044e+05  |    5.652e+05   
 56.9% | 000253440 |    0.1016050  | 5.516e+04| 8.202e+04| 7.944e+04|  2.375e-02 |  4.940e-03 |  6.832e-03 | 1.176e-02 |   5.665e-02  |  4.660e+05  |    5.651e+05   
 57.0% | 000254080 |    0.0784063  |          | 8.320e+04| 7.859e+04|            |            |  2.907e-02 | 1.750e-02 |   3.112e-02  |  5.998e+05  |    5.652e+05   
 57.2% | 000254720 |    0.1003971  | 5.383e+04| 8.167e+04| 7.798e+04|  2.393e-02 |  7.096e-03 |  6.854e-03 | 1.310e-02 |   5.394e-02  |  4.653e+05  |    5.651e+05   
 57.3% | 000255360 |    0.0783337  |          | 8.357e+04| 7.655e+04|            |            |  3.070e-02 | 1.844e-02 |   2.850e-02  |  5.924e+05  |    5.651e+05   
 57.5% | 000256000 |    0.0994916  | 5.422e+04| 8.174e+04| 8.065e+04|  2.363e-02 |  5.013e-03 |  6.990e-03 | 1.145e-02 |   5.480e-02  |  4.633e+05  |    5.650e+05   
 57.6% | 000256640 |    0.0767983  |          | 8.397e+04| 7.333e+04|            |            |  2.966e-02 | 1.743e-02 |   2.899e-02  |  5.961e+05  |    5.650e+05   
 57.8% | 000257280 |    0.1016946  | 5.348e+04| 8.194e+04| 7.363e+04|  2.633e-02 |  9.794e-03 |  6.874e-03 | 1.309e-02 |   5.283e-02  |  4.471e+05  |    5.649e+05   
 57.9% | 000257920 |    0.0789439  |          | 8.267e+04| 7.525e+04|            |            |  2.809e-02 | 1.935e-02 |   3.080e-02  |  5.721e+05  |    5.649e+05   
 58.0% | 000258560 |    0.0987634  | 5.291e+04| 8.184e+04| 7.487e+04|  2.361e-02 |  5.261e-03 |  6.948e-03 | 1.145e-02 |   5.421e-02  |  4.542e+05  |    5.648e+05   
 58.2% | 000259200 |    0.0753983  |          | 8.206e+04| 7.433e+04|            |            |  2.570e-02 | 1.504e-02 |   3.398e-02  |  5.909e+05  |    5.648e+05   
 58.3% | 000259840 |    0.0979335  | 5.585e+04| 8.185e+04| 7.166e+04|  2.390e-02 |  7.375e-03 |  6.752e-03 | 1.257e-02 |   5.218e-02  |  4.518e+05  |    5.647e+05   
 58.5% | 000260480 |    0.0752419  |          | 8.240e+04| 7.303e+04|            |            |  2.574e-02 | 1.660e-02 |   3.218e-02  |  5.840e+05  |    5.647e+05   
 58.6% | 000261120 |    0.0959694  | 5.725e+04| 8.216e+04| 7.539e+04|  2.328e-02 |  4.886e-03 |  6.701e-03 | 1.141e-02 |   5.199e-02  |  4.547e+05  |    5.646e+05   
